#{"t_start": 1624518013.8560648, "env_id": null}
r,l,t
0.127066,999,393.340254
0.108779,999,396.510972
0.103029,999,399.45302
0.111002,999,402.509853
0.122952,999,405.452641
0.131952,999,408.427808
0.116415,999,411.452465
0.072065,999,414.570977
0.089725,999,417.577185
0.188856,999,420.540539
0.101118,999,423.485121
0.127281,999,426.424915
0.13007,999,429.41358
0.106258,999,432.512045
0.10866,999,435.662278
0.182952,999,438.720784
0.18623,999,441.757234
0.091738,999,444.706847
0.12919,999,447.720676
0.137207,999,450.904831
0.136359,999,453.882356
0.140134,999,456.880997
0.161236,999,459.932298
0.136237,999,462.993804
0.144402,999,466.164012
0.107108,999,469.197285
0.125317,999,472.2016
0.103332,999,475.144284
0.124929,999,478.083117
0.102227,999,481.000021
0.159545,999,483.935236
0.138143,999,486.862478
0.105787,999,489.783218
0.186828,999,492.7098
0.158254,999,495.625662
0.185254,999,498.544094
0.095663,999,501.473809
0.195998,999,504.395015
0.188006,999,507.308623
0.178842,999,510.228931
0.175914,999,513.144291
0.159256,999,516.059942
0.234518,999,537.699961
0.189125,999,540.649823
0.20632,999,543.616496
0.181939,999,546.613182
0.18708,999,549.573984
0.221459,999,552.52802
0.13516,999,555.488026
0.185406,999,558.454755
0.202517,999,561.416805
0.157217,999,564.381503
0.189901,999,567.354835
0.226078,999,570.330039
0.167907,999,573.295055
0.24066,999,576.297841
0.153253,999,579.290641
0.200627,999,582.377466
0.168844,999,585.382392
0.183994,999,588.558481
0.194509,999,591.766115
0.219358,999,594.941801
0.191359,999,597.902308
0.135617,999,600.918723
0.160542,999,604.111213
0.204995,999,608.06088
0.155048,999,611.541516
0.166299,999,614.5218
0.174898,999,617.493515
0.156675,999,620.4862
0.256231,999,623.465404
0.166389,999,626.568391
0.209042,999,629.733827
0.142971,999,632.89458
0.282264,999,636.029353
0.173693,999,638.974041
0.190319,999,642.000794
0.16917,999,644.94532
0.234987,999,647.90853
0.207141,999,650.828629
0.231163,999,653.767474
0.273604,999,656.684809
0.231089,999,659.652012
0.226288,999,662.589232
0.254333,999,666.134742
0.208519,999,669.605113
0.209579,999,672.971454
0.219957,999,676.263682
0.216302,999,679.807677
0.174999,999,683.253146
0.259779,999,686.532027
0.176689,999,689.720964
0.248217,999,711.758859
0.246254,999,714.969282
0.140906,999,718.159963
0.246,999,721.180391
0.234481,999,724.112486
0.296644,999,727.469883
0.197591,999,730.624454
0.252455,999,734.03924
0.256242,999,737.092074
0.194298,999,740.56835
0.191326,999,743.575932
0.23415,999,747.297806
0.233971,999,750.73552
0.263481,999,753.991836
0.171866,999,757.349705
0.218572,999,760.27899
0.243697,999,763.22601
0.295413,999,766.521465
0.21044,999,769.909887
0.230488,999,773.092175
0.216746,999,777.080426
0.224853,999,780.309931
0.277873,999,783.574075
0.319021,999,787.254354
0.21451,999,790.372893
0.244028,999,793.489169
0.21521,999,796.558601
0.254028,999,799.510689
0.219647,999,802.511019
0.23842,999,805.446581
0.28497,999,808.443686
0.256652,999,811.396886
0.250235,999,814.543617
0.25984,999,818.048891
0.217343,999,820.970881
0.226217,999,823.890674
0.273808,999,826.805715
0.23363,999,829.719106
0.251475,999,832.636796
0.283964,999,835.574388
0.270706,999,838.478724
0.251534,999,841.381306
0.272338,999,844.282378
0.29315,999,847.449243
0.259571,999,850.673614
0.267316,999,854.867184
0.265284,999,858.272122
0.250439,999,861.31391
0.229054,999,864.774139
0.233232,999,868.213192
0.220266,999,889.92532
0.213774,999,893.217178
0.234993,999,896.487922
0.238769,999,899.959533
0.248957,999,903.266125
0.221927,999,906.61616
0.277006,999,909.908603
0.250252,999,913.389609
0.285761,999,916.646998
0.203512,999,919.805922
0.23745,999,923.180044
0.210942,999,926.531893
0.193757,999,929.514133
0.306007,999,932.503334
0.177742,999,935.478234
0.208254,999,938.493525
0.195847,999,941.557325
0.161168,999,944.664731
0.225838,999,947.637725
0.178136,999,950.644089
0.286409,999,953.765534
0.216492,999,956.703711
0.176906,999,959.71464
0.213891,999,962.659726
0.228291,999,965.607548
0.238178,999,968.517738
0.192916,999,971.867236
0.186762,999,974.906915
0.168319,999,978.155158
0.223273,999,981.102945
0.189997,999,984.146907
0.190482,999,987.38722
0.243774,999,990.315541
0.171451,999,993.243006
0.249151,999,996.169121
0.224678,999,999.10228
0.21535,999,1002.025994
0.171513,999,1004.949454
0.216515,999,1007.888459
0.184523,999,1010.823422
0.211069,999,1013.750274
0.157808,999,1016.67766
0.18348,999,1019.60582
0.265182,999,1022.541852
0.286034,999,1025.477739
0.267623,999,1028.406141
0.237306,999,1031.328017
0.155323,999,1034.257756
0.253804,999,1037.180755
0.165918,999,1040.104774
0.206921,999,1061.775634
0.225431,999,1064.738221
0.264197,999,1067.689471
0.169247,999,1070.623466
0.241627,999,1073.550011
0.213257,999,1076.469344
0.294135,999,1079.388592
0.258723,999,1082.303413
0.245922,999,1085.22174
0.238072,999,1088.14584
0.203901,999,1091.068263
0.159497,999,1093.999898
0.191382,999,1096.921649
0.244458,999,1099.839477
0.313666,999,1102.77956
0.294269,999,1105.69879
0.26402,999,1108.619919
0.208089,999,1111.536958
0.189493,999,1114.47073
0.241704,999,1117.404257
0.24158,999,1120.341196
0.267397,999,1123.262107
0.177426,999,1126.18937
0.201381,999,1129.116102
0.186616,999,1132.053452
0.207742,999,1134.991117
0.241333,999,1137.927113
0.196174,999,1140.864995
0.205323,999,1143.79124
0.203015,999,1146.723891
0.221606,999,1149.770212
0.139299,999,1153.118894
0.180093,999,1156.10311
0.246574,999,1159.080438
0.218137,999,1162.064555
0.235654,999,1165.041601
0.216804,999,1168.020883
0.229979,999,1171.003037
0.254039,999,1173.980815
0.25221,999,1176.956975
0.20855,999,1179.966516
0.262635,999,1183.753969
0.209982,999,1186.722919
0.227659,999,1189.655937
0.273323,999,1192.586585
0.280431,999,1195.503002
0.248216,999,1198.536478
0.212286,999,1202.04853
0.203359,999,1204.982768
0.279811,999,1208.152171
0.198539,999,1230.254743
0.28092,999,1233.378475
0.25069,999,1236.369162
0.18628,999,1239.291173
0.278193,999,1242.419375
0.245951,999,1245.333625
0.217861,999,1248.239693
0.25249,999,1251.16777
0.258909,999,1254.074557
0.29515,999,1256.993529
0.259589,999,1259.92231
0.232482,999,1262.8463
0.245515,999,1266.109851
0.243905,999,1269.119908
0.281576,999,1272.254381
0.232242,999,1275.263477
0.175701,999,1278.336656
0.289187,999,1281.308389
0.238743,999,1284.224434
0.24154,999,1287.134138
0.244245,999,1290.050639
0.200773,999,1293.103338
0.321168,999,1296.114923
0.237561,999,1299.044796
0.219225,999,1301.979396
0.276117,999,1304.924084
0.280313,999,1307.856765
0.292008,999,1310.801389
0.27983,999,1314.8497
0.276409,999,1317.977575
0.331634,999,1320.892041
0.339109,999,1323.815739
0.237903,999,1326.798008
0.279644,999,1329.827752
0.254257,999,1332.782429
0.284402,999,1335.879368
0.336925,999,1339.619132
0.258105,999,1342.896312
0.296158,999,1345.82263
0.294572,999,1348.744956
0.272616,999,1351.712147
0.320214,999,1354.687078
0.318872,999,1357.663663
0.313619,999,1360.642265
0.243821,999,1363.622095
0.302969,999,1366.59617
0.307182,999,1369.578226
0.211825,999,1372.552704
0.274505,999,1375.5486
0.25181,999,1378.526543
0.294003,999,1400.404226
0.303877,999,1403.425447
0.327113,999,1406.353997
0.296664,999,1409.406661
0.276109,999,1412.436928
0.223123,999,1415.731731
0.314392,999,1419.170078
0.260956,999,1422.378986
0.278193,999,1425.321867
0.278257,999,1428.29893
0.302787,999,1431.562956
0.35776,999,1434.612838
0.363794,999,1437.529518
0.301867,999,1440.448835
0.231655,999,1443.384405
0.313536,999,1446.652904
0.352802,999,1449.669103
0.321689,999,1452.96022
0.313582,999,1455.89317
0.319626,999,1458.817604
0.352702,999,1461.866168
0.331676,999,1465.078193
0.303235,999,1468.008847
0.312969,999,1470.926906
0.279702,999,1473.849137
0.320925,999,1476.768842
0.226205,999,1479.690679
0.309693,999,1482.71523
0.316425,999,1485.745162
0.359772,999,1488.755344
0.319853,999,1491.692154
0.342262,999,1494.614505
0.301681,999,1497.55123
0.287198,999,1500.471752
0.336188,999,1503.578304
0.277764,999,1506.708308
0.361677,999,1509.770581
0.326195,999,1512.695074
0.353034,999,1515.620694
0.299674,999,1518.542827
0.373545,999,1521.472704
0.271716,999,1524.397918
0.309264,999,1527.308029
0.298028,999,1530.234134
0.322788,999,1533.155638
0.342925,999,1536.071207
0.323604,999,1538.981627
0.312494,999,1542.313417
0.313646,999,1545.466999
0.297298,999,1548.494916
0.341397,999,1570.302872
0.353428,999,1573.260794
0.360186,999,1576.191653
0.353149,999,1579.172676
0.312985,999,1582.472645
0.33614,999,1585.38495
0.349119,999,1588.2929
0.364281,999,1591.218826
0.351755,999,1594.828392
0.365,999,1598.703166
0.326301,999,1601.722023
0.341168,999,1604.671682
0.328021,999,1607.612538
0.301054,999,1610.592549
0.344383,999,1613.680593
0.328962,999,1617.129363
0.37888,999,1620.116668
0.394417,999,1623.088676
0.271354,999,1626.014161
0.358065,999,1628.960397
0.325261,999,1631.885463
0.296747,999,1634.804133
0.329582,999,1637.76941
0.383275,999,1640.747523
0.310924,999,1643.763186
0.314824,999,1646.72478
0.361274,999,1649.686996
0.329393,999,1652.696647
0.299435,999,1655.683566
0.328707,999,1658.67708
0.284499,999,1661.703234
0.338706,999,1664.647927
0.304183,999,1667.583624
0.370672,999,1670.524891
0.330568,999,1673.464824
0.317939,999,1676.401134
0.345241,999,1679.34047
0.27593,999,1682.276265
0.305061,999,1685.20762
0.34684,999,1688.136861
0.297918,999,1691.067832
0.347703,999,1694.016543
0.309145,999,1697.068681
0.299151,999,1700.003921
0.3597,999,1703.029502
0.360963,999,1706.195363
0.357818,999,1709.323085
0.346656,999,1712.245117
0.343444,999,1715.297512
0.329821,999,1718.387684
0.36994,999,1740.060666
0.302903,999,1743.026918
0.316175,999,1745.953116
0.301311,999,1748.87177
0.279448,999,1751.788631
0.327012,999,1754.709852
0.293318,999,1757.623483
0.360962,999,1760.537767
0.310347,999,1763.46438
0.326616,999,1766.37939
0.298232,999,1769.293477
0.365896,999,1772.210369
0.353502,999,1775.138782
0.369483,999,1778.064985
0.369573,999,1780.978511
0.333839,999,1783.890157
0.288454,999,1786.806286
0.34049,999,1789.733287
0.308861,999,1792.657639
0.322909,999,1795.5745
0.36394,999,1798.491777
0.33269,999,1801.40414
0.319722,999,1804.318044
0.323415,999,1807.229241
0.326717,999,1810.142614
0.311365,999,1813.201456
0.332,999,1816.146702
0.335153,999,1819.081823
0.329576,999,1822.054102
0.315841,999,1825.031044
0.304781,999,1828.008111
0.38408,999,1831.00673
0.343711,999,1833.999994
0.286709,999,1836.993445
0.369856,999,1840.038876
0.349736,999,1843.307586
0.317558,999,1846.880626
0.347949,999,1849.852744
0.251618,999,1852.839727
0.314605,999,1855.811253
0.35818,999,1858.790517
0.326015,999,1861.770474
0.332414,999,1864.746017
0.264454,999,1867.723696
0.362572,999,1870.720047
0.36129,999,1873.69863
0.325891,999,1876.684419
0.328091,999,1879.669699
0.342497,999,1882.661414
0.346876,999,1885.689079
0.268587,999,1907.700294
0.334894,999,1910.712066
0.35166,999,1913.695541
0.376938,999,1916.677788
0.323742,999,1919.65777
0.276923,999,1922.685815
0.368866,999,1926.220462
0.353792,999,1929.210871
0.35276,999,1932.183694
0.329117,999,1935.272428
0.33387,999,1938.467514
0.378031,999,1941.655453
0.344269,999,1944.758836
0.332268,999,1947.79349
0.369329,999,1950.831682
0.311857,999,1953.879654
0.384634,999,1957.651431
0.310408,999,1961.152424
0.386198,999,1964.145077
0.364463,999,1967.288712
0.380176,999,1970.482652
0.371568,999,1973.711568
0.309103,999,1976.76642
0.364251,999,1979.750586
0.353514,999,1982.940834
0.403837,999,1986.097577
0.354293,999,1989.438277
0.321726,999,1992.610868
0.357607,999,1995.724033
0.353257,999,1998.790515
0.306984,999,2001.878436
0.389641,999,2005.111372
0.323271,999,2008.772911
0.363623,999,2012.193074
0.343174,999,2015.397248
0.296742,999,2018.498219
0.360816,999,2021.68793
0.386875,999,2024.829358
0.279564,999,2027.826387
0.348815,999,2031.123735
0.372984,999,2034.131343
0.346266,999,2037.1794
0.382562,999,2040.089032
0.365769,999,2043.00853
0.341486,999,2045.966905
0.349453,999,2048.992457
0.355759,999,2051.927538
0.374113,999,2055.096166
0.334066,999,2058.029455
0.346218,999,2061.185581
0.35283,999,2083.126956
0.352365,999,2086.283632
0.344514,999,2089.443267
0.352353,999,2092.444994
0.292816,999,2095.444393
0.348761,999,2098.458745
0.317029,999,2101.453946
0.313438,999,2104.418189
0.368971,999,2107.390951
0.337556,999,2110.358299
0.375163,999,2113.430169
0.362532,999,2116.687174
0.359602,999,2119.92989
0.360208,999,2123.007261
0.355649,999,2126.203126
0.329639,999,2129.31224
0.318932,999,2132.49569
0.360209,999,2135.536504
0.330505,999,2138.545441
0.342279,999,2141.575723
0.401962,999,2144.803403
0.345174,999,2148.112627
0.344137,999,2151.356277
0.384166,999,2154.378497
0.362718,999,2157.388243
0.330572,999,2160.37257
0.403737,999,2163.34786
0.377328,999,2166.362707
0.391346,999,2169.35048
0.389699,999,2172.406149
0.392848,999,2175.391036
0.366548,999,2178.385649
0.35196,999,2181.437637
0.413531,999,2184.680717
0.322537,999,2187.920061
0.416872,999,2191.078747
0.39565,999,2194.075742
0.357611,999,2197.126371
0.329598,999,2200.11571
0.365181,999,2203.185677
0.341268,999,2206.470034
0.339732,999,2209.810257
0.38969,999,2212.790688
0.348878,999,2215.766873
0.334488,999,2218.775143
0.373446,999,2221.986156
0.345316,999,2225.006638
0.388716,999,2228.058634
0.381942,999,2231.194244
0.329238,999,2234.332
0.386043,999,2257.42697
0.366572,999,2260.55597
0.39521,999,2264.017248
0.371388,999,2267.239775
0.368911,999,2270.22425
0.36235,999,2273.258999
0.425826,999,2276.280922
0.355431,999,2279.390635
0.370098,999,2282.355745
0.288055,999,2285.310106
0.333131,999,2288.27149
0.362799,999,2291.236902
0.398633,999,2294.21822
0.377728,999,2297.188832
0.394149,999,2300.220632
0.406115,999,2303.368524
0.379824,999,2306.613427
0.376043,999,2309.720178
0.414187,999,2312.747498
0.363947,999,2315.718891
0.340277,999,2318.698493
0.406504,999,2321.786279
0.34584,999,2324.874355
0.364193,999,2327.988612
0.413493,999,2331.127135
0.358399,999,2334.179559
0.361874,999,2337.273173
0.322971,999,2340.251016
0.412476,999,2343.264667
0.349252,999,2346.348887
0.426642,999,2349.306825
0.350326,999,2352.356848
0.367758,999,2355.322457
0.403835,999,2358.312522
0.346263,999,2361.368704
0.391214,999,2364.333164
0.384587,999,2367.32235
0.368072,999,2370.313279
0.352595,999,2373.275111
0.363493,999,2376.238132
0.380139,999,2379.190331
0.403217,999,2382.150935
0.366872,999,2385.110635
0.357873,999,2388.070011
0.359515,999,2391.038657
0.356496,999,2394.007842
0.367075,999,2396.978519
0.379776,999,2399.938537
0.394395,999,2402.903616
0.380944,999,2405.986131
0.367685,999,2428.530595
0.309603,999,2431.72516
0.368549,999,2434.988487
0.369078,999,2438.209875
0.354658,999,2441.280055
0.326455,999,2444.288062
0.326856,999,2447.292467
0.34493,999,2450.290044
0.395293,999,2453.232841
0.448644,999,2456.16787
0.373822,999,2459.111627
0.380759,999,2462.348424
0.358272,999,2465.467319
0.392459,999,2468.521404
0.361639,999,2471.43629
0.398745,999,2474.354998
0.403392,999,2477.270244
0.398336,999,2480.188358
0.385695,999,2483.106528
0.414028,999,2486.032774
0.369597,999,2488.948196
0.37928,999,2491.868705
0.381266,999,2494.783294
0.347188,999,2497.694686
0.367115,999,2500.608645
0.398699,999,2503.523359
0.34145,999,2506.441987
0.349669,999,2509.362229
0.351008,999,2512.275785
0.433048,999,2515.191522
0.348787,999,2518.108962
0.377235,999,2521.024026
0.400144,999,2523.940217
0.382284,999,2526.85988
0.376933,999,2529.778548
0.371739,999,2532.711638
0.336791,999,2535.633795
0.37198,999,2538.555917
0.376234,999,2541.485904
0.399895,999,2544.424597
0.348378,999,2547.817943
0.403804,999,2550.850467
0.368853,999,2553.778946
0.354496,999,2556.713208
0.409243,999,2559.648546
0.396675,999,2562.568779
0.37613,999,2565.493454
0.340242,999,2568.415533
0.362985,999,2571.350049
0.368543,999,2574.539148
0.315495,999,2596.631675
0.361747,999,2600.20912
0.34891,999,2603.797589
0.384998,999,2606.766307
0.361152,999,2609.887964
0.376929,999,2613.120845
0.350452,999,2616.112855
0.352696,999,2619.158803
0.399578,999,2622.296118
0.387175,999,2625.405323
0.380195,999,2628.918524
0.413392,999,2631.913104
0.346406,999,2634.888473
0.389345,999,2637.876023
0.378227,999,2641.499087
0.378547,999,2644.599548
0.365864,999,2647.574821
0.339726,999,2651.107761
0.375817,999,2654.685403
0.38048,999,2657.70212
0.354,999,2660.659882
0.331528,999,2663.717759
0.353232,999,2666.701459
0.360391,999,2669.648998
0.396929,999,2672.591417
0.354798,999,2675.540055
0.440604,999,2678.474072
0.350114,999,2681.398231
0.348364,999,2684.332384
0.407872,999,2687.25992
0.382046,999,2690.218059
0.310757,999,2693.1416
0.407895,999,2696.838428
0.410988,999,2700.043948
0.364005,999,2702.984348
0.372924,999,2705.954575
0.366643,999,2708.898589
0.383369,999,2711.99311
0.389906,999,2714.945059
0.419722,999,2717.898345
0.355555,999,2720.966896
0.363026,999,2724.000365
0.376343,999,2727.411283
0.370631,999,2730.605629
0.408512,999,2733.829532
0.413336,999,2736.774319
0.372154,999,2739.908525
0.364894,999,2742.830785
0.361943,999,2745.758516
0.378723,999,2749.172399
0.375914,999,2771.219538
0.321113,999,2774.342022
0.354997,999,2777.719096
0.366541,999,2781.347045
0.361961,999,2784.736486
0.371014,999,2788.074253
0.349072,999,2791.176308
0.412451,999,2794.296691
0.307435,999,2797.743968
0.419879,999,2801.076916
0.337446,999,2804.581153
0.394446,999,2807.560328
0.381493,999,2810.604146
0.365379,999,2813.715811
0.357817,999,2816.759667
0.418331,999,2819.778277
0.425434,999,2822.736596
0.375612,999,2825.762199
0.357421,999,2828.747834
0.35399,999,2831.763291
0.365712,999,2834.7794
0.389588,999,2837.797343
0.386614,999,2840.738744
0.338594,999,2843.672097
0.376621,999,2846.700257
0.379162,999,2849.652397
0.389261,999,2852.744992
0.374437,999,2855.825691
0.397181,999,2858.968045
0.350277,999,2862.001498
0.360851,999,2865.138163
0.346881,999,2868.238143
0.376873,999,2871.474745
0.374065,999,2874.501386
0.424719,999,2877.809552
0.433032,999,2881.037052
0.352352,999,2884.385005
0.362465,999,2887.494878
0.337027,999,2890.802604
0.39181,999,2893.775249
0.396677,999,2896.761755
0.363773,999,2899.925202
0.371197,999,2903.107632
0.377481,999,2906.619505
0.367642,999,2910.21164
0.398179,999,2913.250006
0.388387,999,2916.614292
0.420634,999,2920.330554
0.37012,999,2924.087976
0.364448,999,2927.1453
0.319561,999,2950.018736
0.355191,999,2953.03763
0.371596,999,2955.983392
0.391305,999,2958.993117
0.349284,999,2962.002404
0.420387,999,2964.955647
0.45318,999,2967.881127
0.432015,999,2970.809338
0.389379,999,2973.783671
0.347059,999,2976.794568
0.457912,999,2979.801027
0.377699,999,2982.770932
0.354751,999,2985.713651
0.340325,999,2988.655036
0.372979,999,2991.727725
0.370682,999,2994.667243
0.398129,999,2997.605275
0.350736,999,3000.542865
0.369733,999,3003.474749
0.385217,999,3006.42126
0.382116,999,3009.365299
0.391172,999,3012.301383
0.367728,999,3015.239623
0.377222,999,3018.180785
0.360469,999,3021.117548
0.381414,999,3024.048707
0.32319,999,3026.985458
0.390436,999,3029.924864
0.380564,999,3033.001677
0.375506,999,3035.979793
0.343322,999,3038.912615
0.367897,999,3041.854475
0.395748,999,3044.796813
0.353139,999,3047.913961
0.33539,999,3051.231266
0.358552,999,3054.172927
0.380398,999,3057.119868
0.360443,999,3060.359857
0.355691,999,3063.294289
0.350439,999,3066.229385
0.398499,999,3069.161754
0.337662,999,3072.28567
0.392811,999,3075.780436
0.358391,999,3078.733009
0.424839,999,3081.800453
0.385803,999,3084.751537
0.400135,999,3087.763942
0.38103,999,3090.763839
0.349863,999,3093.697995
0.302206,999,3096.628888
0.372708,999,3118.503084
0.361151,999,3121.491646
0.399921,999,3124.429434
0.364307,999,3127.362545
0.334003,999,3130.296904
0.364713,999,3133.230265
0.364093,999,3136.221354
0.393799,999,3139.19989
0.343488,999,3142.139945
0.344917,999,3145.074979
0.413627,999,3148.038918
0.400455,999,3150.985346
0.398556,999,3154.089891
0.345391,999,3157.932924
0.35872,999,3161.299514
0.334764,999,3164.299876
0.346562,999,3167.235191
0.397967,999,3170.201084
0.381854,999,3173.163241
0.373245,999,3176.129699
0.337417,999,3179.083205
0.366042,999,3182.019088
0.340037,999,3185.039225
0.33558,999,3187.985497
0.388421,999,3190.918957
0.417061,999,3193.845694
0.394489,999,3196.80292
0.327751,999,3200.116972
0.389023,999,3203.284564
0.346974,999,3206.29524
0.397208,999,3209.299383
0.380983,999,3212.468785
0.355957,999,3215.456091
0.369457,999,3218.391946
0.385285,999,3221.441244
0.404822,999,3224.54806
0.392986,999,3227.554616
0.408304,999,3230.492578
0.353598,999,3233.723749
0.371801,999,3236.659221
0.385701,999,3239.715609
0.365136,999,3242.679524
0.425513,999,3245.649383
0.400647,999,3248.573349
0.366314,999,3251.490134
0.412193,999,3254.40814
0.38488,999,3257.322387
0.368217,999,3260.248603
0.357619,999,3263.167782
0.400081,999,3266.081109
0.34637,999,3288.134504
0.384647,999,3291.13847
0.381836,999,3294.147772
0.40096,999,3297.147953
0.359845,999,3300.146298
0.365183,999,3303.143443
0.358963,999,3306.140588
0.417076,999,3309.139506
0.326079,999,3312.135878
0.363074,999,3315.132055
0.324999,999,3318.128219
0.408489,999,3321.127734
0.352482,999,3324.12156
0.372882,999,3327.115537
0.335726,999,3330.11407
0.366172,999,3333.112441
0.372827,999,3336.108885
0.34206,999,3339.103893
0.342166,999,3342.100966
0.384484,999,3345.099691
0.36333,999,3348.09883
0.363422,999,3351.091642
0.394961,999,3354.087582
0.337055,999,3357.087612
0.33828,999,3360.093546
0.357211,999,3363.099667
0.382555,999,3366.070844
0.415897,999,3369.041341
0.334568,999,3372.005246
0.342938,999,3374.95814
0.361655,999,3377.913924
0.316919,999,3380.865448
0.386152,999,3383.815227
0.389218,999,3386.776896
0.403859,999,3389.735387
0.32562,999,3392.705758
0.315131,999,3395.678267
0.371775,999,3398.634962
0.384164,999,3401.597872
0.384573,999,3404.55164
0.319664,999,3407.512634
0.366243,999,3410.488819
0.335652,999,3413.447932
0.422655,999,3416.403348
0.375839,999,3419.363598
0.400075,999,3422.32649
0.353471,999,3425.291229
0.346031,999,3428.24624
0.367563,999,3431.207328
0.329589,999,3433.878591
0.331115,999,3455.978543
0.386204,999,3459.005444
0.341153,999,3461.978672
0.321156,999,3464.944736
0.344404,999,3467.91684
0.402932,999,3470.8968
0.388438,999,3473.875782
0.391224,999,3476.848588
0.339746,999,3479.819064
0.366356,999,3482.785064
0.385031,999,3485.759688
0.379736,999,3488.722276
0.341361,999,3491.688917
0.362381,999,3494.665702
0.373453,999,3497.640171
0.364125,999,3500.614826
0.387541,999,3503.578533
0.337911,999,3506.538131
0.333797,999,3509.492667
0.340377,999,3512.446934
0.379204,999,3515.40081
0.398452,999,3518.35125
0.375697,999,3521.303982
0.297876,999,3524.270029
0.37526,999,3527.247918
0.341494,999,3530.229368
0.395821,999,3533.203971
0.373314,999,3536.178325
0.326606,999,3539.151975
0.405605,999,3542.125003
0.383294,999,3545.097242
0.381469,999,3548.122634
0.369571,999,3551.101955
0.37014,999,3554.076144
0.33231,999,3557.048274
0.343228,999,3560.018456
0.365431,999,3562.99452
0.411856,999,3565.973675
0.300866,999,3568.951988
0.335516,999,3571.927007
0.32667,999,3574.904626
0.413514,999,3577.874205
0.397949,999,3580.855445
0.354154,999,3583.834866
0.359864,999,3586.809659
0.380962,999,3589.784632
0.342583,999,3592.756181
0.363927,999,3595.730123
0.343256,999,3598.703547
0.350917,999,3601.678105
0.319097,999,3623.694057
0.304633,999,3626.730338
0.298643,999,3629.710024
0.328625,999,3632.692504
0.351939,999,3635.687192
0.34655,999,3638.693444
0.351143,999,3641.726171
0.366725,999,3644.701135
0.359978,999,3647.671079
0.371014,999,3650.651021
0.356756,999,3653.617586
0.333219,999,3656.586871
0.387277,999,3659.562275
0.339571,999,3662.531577
0.366047,999,3665.499621
0.33558,999,3668.47549
0.366475,999,3671.450643
0.373573,999,3674.424664
0.368274,999,3677.396086
0.365634,999,3680.366943
0.357909,999,3683.334833
0.375056,999,3686.302713
0.361592,999,3689.275937
0.378428,999,3692.249174
0.312767,999,3695.257092
0.377017,999,3698.231674
0.40162,999,3701.203822
0.333893,999,3704.168335
0.327709,999,3707.132352
0.325203,999,3710.097506
0.392556,999,3713.068282
0.387111,999,3716.041117
0.350053,999,3719.01244
0.372271,999,3721.980496
0.375928,999,3724.944916
0.349218,999,3727.917745
0.378004,999,3730.892275
0.381631,999,3733.859358
0.359706,999,3736.828613
0.340961,999,3739.802337
0.292701,999,3742.77132
0.372548,999,3745.736352
0.300041,999,3748.698878
0.364731,999,3751.671952
