#{"t_start": 1624518013.855933, "env_id": null}
r,l,t
0.129409,999,368.739464
0.106893,999,371.842293
0.120332,999,375.043247
0.122993,999,378.334636
0.107913,999,381.387563
0.108421,999,384.329907
0.099972,999,387.298139
0.156763,999,390.327071
0.127066,999,393.340345
0.108779,999,396.511065
0.103029,999,399.45311
0.111002,999,402.509945
0.122952,999,405.45273
0.131952,999,408.4279
0.116415,999,411.452558
0.072065,999,414.571069
0.089725,999,417.577272
0.188856,999,420.540632
0.101118,999,423.485177
0.127281,999,426.425005
0.13007,999,429.413672
0.106258,999,432.512132
0.10866,999,435.662369
0.182952,999,438.720874
0.18623,999,441.757324
0.091738,999,444.706938
0.12919,999,447.720761
0.137207,999,450.904923
0.136359,999,453.882447
0.140134,999,456.881085
0.161236,999,459.932389
0.136237,999,462.993892
0.144402,999,466.16408
0.107108,999,469.197377
0.125317,999,472.201689
0.103332,999,475.144372
0.124929,999,478.083211
0.102227,999,481.000111
0.159545,999,483.935328
0.138143,999,486.862572
0.105787,999,489.783312
0.186828,999,492.709895
0.158254,999,495.625753
0.185254,999,498.544187
0.095663,999,501.4739
0.195998,999,504.395106
0.188006,999,507.308714
0.178842,999,510.229023
0.175914,999,513.144384
0.159256,999,516.060035
0.234518,999,537.700061
0.189125,999,540.649918
0.20632,999,543.616585
0.181939,999,546.613274
0.18708,999,549.574076
0.221459,999,552.528112
0.13516,999,555.488118
0.185406,999,558.454845
0.202517,999,561.416895
0.157217,999,564.381595
0.189901,999,567.354926
0.226078,999,570.330129
0.167907,999,573.295144
0.24066,999,576.297926
0.153253,999,579.290731
0.200627,999,582.377554
0.168844,999,585.382483
0.183994,999,588.558572
0.194509,999,591.766208
0.219358,999,594.941892
0.191359,999,597.902401
0.135617,999,600.918815
0.160542,999,604.111307
0.204995,999,608.060968
0.155048,999,611.541607
0.166299,999,614.521891
0.174898,999,617.493607
0.156675,999,620.48629
0.256231,999,623.465491
0.166389,999,626.568479
0.209042,999,629.733917
0.142971,999,632.894667
0.282264,999,636.029444
0.173693,999,638.974134
0.190319,999,642.000886
0.16917,999,644.945411
0.234987,999,647.908624
0.207141,999,650.828721
0.231163,999,653.767565
0.273604,999,656.6849
0.231089,999,659.652103
0.226288,999,662.589324
0.254333,999,666.13483
0.208519,999,669.605202
0.209579,999,672.971546
0.219957,999,676.263772
0.216302,999,679.807766
0.174999,999,683.253239
0.259779,999,686.53212
0.176689,999,689.721058
0.248217,999,711.758957
0.246254,999,714.969372
0.140906,999,718.160057
0.246,999,721.180483
0.234481,999,724.112578
0.296644,999,727.469976
0.197591,999,730.624548
0.252455,999,734.039331
0.256242,999,737.092163
0.194298,999,740.568442
0.191326,999,743.576017
0.23415,999,747.297893
0.233971,999,750.735612
0.263481,999,753.991927
0.171866,999,757.349796
0.218572,999,760.279082
0.243697,999,763.226101
0.295413,999,766.521553
0.21044,999,769.909973
0.230488,999,773.092266
0.216746,999,777.080513
0.224853,999,780.310024
0.277873,999,783.574159
0.319021,999,787.254441
0.21451,999,790.372982
0.244028,999,793.489257
0.21521,999,796.558692
0.254028,999,799.510782
0.219647,999,802.51111
0.23842,999,805.44667
0.28497,999,808.443772
0.256652,999,811.396974
0.250235,999,814.543708
0.25984,999,818.048981
0.217343,999,820.970972
0.226217,999,823.890765
0.273808,999,826.805806
0.23363,999,829.719199
0.251475,999,832.636889
0.283964,999,835.57448
0.270706,999,838.478816
0.251534,999,841.381396
0.272338,999,844.282468
0.29315,999,847.449326
0.259571,999,850.673702
0.267316,999,854.86727
0.265284,999,858.272209
0.250439,999,861.314
0.229054,999,864.774222
0.233232,999,868.213286
0.220266,999,889.925416
0.213774,999,893.217266
0.234993,999,896.488013
0.238769,999,899.959621
0.248957,999,903.266216
0.221927,999,906.616252
0.277006,999,909.908695
0.250252,999,913.389701
0.285761,999,916.647089
0.203512,999,919.805997
0.23745,999,923.180135
0.210942,999,926.531984
0.193757,999,929.514226
0.306007,999,932.503425
0.177742,999,935.478326
0.208254,999,938.493615
0.195847,999,941.557415
0.161168,999,944.664821
0.225838,999,947.637815
0.178136,999,950.644174
0.286409,999,953.765623
0.216492,999,956.703803
0.176906,999,959.714731
0.213891,999,962.659817
0.228291,999,965.607641
0.238178,999,968.51783
0.192916,999,971.867329
0.186762,999,974.907004
0.168319,999,978.155247
0.223273,999,981.103035
0.189997,999,984.146998
0.190482,999,987.387314
0.243774,999,990.315637
0.171451,999,993.243098
0.249151,999,996.169214
0.224678,999,999.102372
0.21535,999,1002.026086
0.171513,999,1004.949546
0.216515,999,1007.888552
0.184523,999,1010.823513
0.211069,999,1013.750366
0.157808,999,1016.677748
0.18348,999,1019.605913
0.265182,999,1022.541945
0.286034,999,1025.477831
0.267623,999,1028.406233
0.237306,999,1031.32811
0.155323,999,1034.257848
0.253804,999,1037.180845
0.165918,999,1040.104863
0.206921,999,1061.775733
0.225431,999,1064.738316
0.264197,999,1067.689564
0.169247,999,1070.623557
0.241627,999,1073.550105
0.213257,999,1076.469438
0.294135,999,1079.388685
0.258723,999,1082.303506
0.245922,999,1085.221831
0.238072,999,1088.145927
0.203901,999,1091.068356
0.159497,999,1093.99999
0.191382,999,1096.921742
0.244458,999,1099.839569
0.313666,999,1102.779652
0.294269,999,1105.698882
0.26402,999,1108.620009
0.208089,999,1111.537049
0.189493,999,1114.470822
0.241704,999,1117.40435
0.24158,999,1120.341287
0.267397,999,1123.262201
0.177426,999,1126.189461
0.201381,999,1129.116194
0.186616,999,1132.053543
0.207742,999,1134.991211
0.241333,999,1137.927205
0.196174,999,1140.865061
0.205323,999,1143.791332
0.203015,999,1146.723983
0.221606,999,1149.770303
0.139299,999,1153.118987
0.180093,999,1156.1032
0.246574,999,1159.080529
0.218137,999,1162.064646
0.235654,999,1165.041693
0.216804,999,1168.020974
0.229979,999,1171.003128
0.254039,999,1173.980905
0.25221,999,1176.957064
0.20855,999,1179.966607
0.262635,999,1183.75406
0.209982,999,1186.723011
0.227659,999,1189.65603
0.273323,999,1192.586675
0.280431,999,1195.503095
0.248216,999,1198.536568
0.212286,999,1202.048622
0.203359,999,1204.982858
0.279811,999,1208.152264
0.198539,999,1230.254841
0.28092,999,1233.378564
0.25069,999,1236.369253
0.18628,999,1239.291266
0.278193,999,1242.419462
0.245951,999,1245.333719
0.217861,999,1248.239785
0.25249,999,1251.167863
0.258909,999,1254.074651
0.29515,999,1256.993621
0.259589,999,1259.922402
0.232482,999,1262.846393
0.245515,999,1266.109942
0.243905,999,1269.119982
0.281576,999,1272.254472
0.232242,999,1275.263568
0.175701,999,1278.336748
0.289187,999,1281.308482
0.238743,999,1284.224524
0.24154,999,1287.134231
0.244245,999,1290.05073
0.200773,999,1293.103412
0.321168,999,1296.115016
0.237561,999,1299.044887
0.219225,999,1301.979487
0.276117,999,1304.924175
0.280313,999,1307.856856
0.292008,999,1310.801482
0.27983,999,1314.849788
0.276409,999,1317.977669
0.331634,999,1320.892133
0.339109,999,1323.815831
0.237903,999,1326.798099
0.279644,999,1329.827844
0.254257,999,1332.782521
0.284402,999,1335.879457
0.336925,999,1339.61922
0.258105,999,1342.896406
0.296158,999,1345.822725
0.294572,999,1348.745049
0.272616,999,1351.712238
0.320214,999,1354.68717
0.318872,999,1357.663754
0.313619,999,1360.642358
0.243821,999,1363.622188
0.302969,999,1366.596262
0.307182,999,1369.578319
0.211825,999,1372.5528
0.274505,999,1375.548692
0.25181,999,1378.526635
0.294003,999,1400.404323
0.303877,999,1403.42554
0.327113,999,1406.354087
0.296664,999,1409.406754
0.276109,999,1412.437019
0.223123,999,1415.731816
0.314392,999,1419.170169
0.260956,999,1422.379077
0.278193,999,1425.321958
0.278257,999,1428.299021
0.302787,999,1431.56305
0.35776,999,1434.612931
0.363794,999,1437.529613
0.301867,999,1440.448927
0.231655,999,1443.384497
0.313536,999,1446.652994
0.352802,999,1449.669196
0.321689,999,1452.96031
0.313582,999,1455.893263
0.319626,999,1458.817695
0.352702,999,1461.86626
0.331676,999,1465.078285
0.303235,999,1468.008939
0.312969,999,1470.926998
0.279702,999,1473.849234
0.320925,999,1476.768935
0.226205,999,1479.690771
0.309693,999,1482.715322
0.316425,999,1485.745254
0.359772,999,1488.755435
0.319853,999,1491.692247
0.342262,999,1494.614598
0.301681,999,1497.551323
0.287198,999,1500.471844
0.336188,999,1503.578395
0.277764,999,1506.708393
0.361677,999,1509.770671
0.326195,999,1512.695168
0.353034,999,1515.620787
0.299674,999,1518.542918
0.373545,999,1521.472795
0.271716,999,1524.398012
0.309264,999,1527.308121
0.298028,999,1530.234227
0.322788,999,1533.15573
0.342925,999,1536.071298
0.323604,999,1538.98172
0.312494,999,1542.313507
0.313646,999,1545.467093
0.297298,999,1548.495009
0.341397,999,1570.302971
0.353428,999,1573.260886
0.360186,999,1576.191745
0.353149,999,1579.172767
0.312985,999,1582.472734
0.33614,999,1585.385044
0.349119,999,1588.292992
0.364281,999,1591.218918
0.351755,999,1594.828483
0.365,999,1598.703235
0.326301,999,1601.722114
0.341168,999,1604.671774
0.328021,999,1607.612625
0.301054,999,1610.592642
0.344383,999,1613.680681
0.328962,999,1617.129454
0.37888,999,1620.11676
0.394417,999,1623.088748
0.271354,999,1626.014247
0.358065,999,1628.960488
0.325261,999,1631.885553
0.296747,999,1634.804228
0.329582,999,1637.769499
0.383275,999,1640.747612
0.310924,999,1643.763277
0.314824,999,1646.724872
0.361274,999,1649.687087
0.329393,999,1652.696738
0.299435,999,1655.683655
0.328707,999,1658.677172
0.284499,999,1661.703323
0.338706,999,1664.648019
0.304183,999,1667.583715
0.370672,999,1670.524982
0.330568,999,1673.464914
0.317939,999,1676.401228
0.345241,999,1679.340555
0.27593,999,1682.276358
0.305061,999,1685.207712
0.34684,999,1688.136952
0.297918,999,1691.067923
0.347703,999,1694.016633
0.309145,999,1697.068774
0.299151,999,1700.004012
0.3597,999,1703.029593
0.360963,999,1706.195457
0.357818,999,1709.323176
0.346656,999,1712.24521
0.343444,999,1715.297602
0.329821,999,1718.387776
0.36994,999,1740.060765
0.302903,999,1743.02701
0.316175,999,1745.953207
0.301311,999,1748.871862
0.279448,999,1751.788725
0.327012,999,1754.709944
0.293318,999,1757.623576
0.360962,999,1760.53786
0.310347,999,1763.464471
0.326616,999,1766.379481
0.298232,999,1769.293569
0.365896,999,1772.210462
0.353502,999,1775.138872
0.369483,999,1778.065078
0.369573,999,1780.978604
0.333839,999,1783.890251
0.288454,999,1786.806378
0.34049,999,1789.733377
0.308861,999,1792.657734
0.322909,999,1795.574594
0.36394,999,1798.491871
0.33269,999,1801.404231
0.319722,999,1804.318137
0.323415,999,1807.229331
0.326717,999,1810.142707
0.311365,999,1813.201546
0.332,999,1816.146789
0.335153,999,1819.081916
0.329576,999,1822.054191
0.315841,999,1825.031135
0.304781,999,1828.008203
0.38408,999,1831.006819
0.343711,999,1834.000087
0.286709,999,1836.993535
0.369856,999,1840.038966
0.349736,999,1843.307676
0.317558,999,1846.880718
0.347949,999,1849.852834
0.251618,999,1852.839819
0.314605,999,1855.811346
0.35818,999,1858.790609
0.326015,999,1861.770564
0.332414,999,1864.74611
0.264454,999,1867.723789
0.362572,999,1870.720139
0.36129,999,1873.698722
0.325891,999,1876.684512
0.328091,999,1879.669791
0.342497,999,1882.661506
0.346876,999,1885.68917
0.268587,999,1907.700392
0.334894,999,1910.712158
0.35166,999,1913.695635
0.376938,999,1916.67788
0.323742,999,1919.65786
0.276923,999,1922.685903
0.368866,999,1926.220552
0.353792,999,1929.210964
0.35276,999,1932.183785
0.329117,999,1935.272519
0.33387,999,1938.467605
0.378031,999,1941.655548
0.344269,999,1944.758924
0.332268,999,1947.793582
0.369329,999,1950.831771
0.311857,999,1953.879719
0.384634,999,1957.651519
0.310408,999,1961.152513
0.386198,999,1964.145163
0.364463,999,1967.288804
0.380176,999,1970.482742
0.371568,999,1973.711661
0.309103,999,1976.766512
0.364251,999,1979.750674
0.353514,999,1982.940928
0.403837,999,1986.097666
0.354293,999,1989.438368
0.321726,999,1992.610965
0.357607,999,1995.724124
0.353257,999,1998.790606
0.306984,999,2001.878526
0.389641,999,2005.111461
0.323271,999,2008.772998
0.363623,999,2012.19316
0.343174,999,2015.397337
0.296742,999,2018.498309
0.360816,999,2021.688019
0.386875,999,2024.829446
0.279564,999,2027.826478
0.348815,999,2031.123825
0.372984,999,2034.131435
0.346266,999,2037.17949
0.382562,999,2040.089126
0.365769,999,2043.00862
0.341486,999,2045.966996
0.349453,999,2048.992548
0.355759,999,2051.927629
0.374113,999,2055.09626
0.334066,999,2058.029544
0.346218,999,2061.185674
0.35283,999,2083.12704
0.352365,999,2086.28372
0.344514,999,2089.443357
0.352353,999,2092.445085
0.292816,999,2095.444488
0.348761,999,2098.458837
0.317029,999,2101.454036
0.313438,999,2104.418281
0.368971,999,2107.391041
0.337556,999,2110.358391
0.375163,999,2113.430259
0.362532,999,2116.687264
0.359602,999,2119.929981
0.360208,999,2123.007353
0.355649,999,2126.203222
0.329639,999,2129.312332
0.318932,999,2132.495779
0.360209,999,2135.536593
0.330505,999,2138.545532
0.342279,999,2141.575814
0.401962,999,2144.80349
0.345174,999,2148.11271
0.344137,999,2151.35637
0.384166,999,2154.378585
0.362718,999,2157.388334
0.330572,999,2160.37266
0.403737,999,2163.347953
0.377328,999,2166.362799
0.391346,999,2169.35057
0.389699,999,2172.406241
0.392848,999,2175.391125
0.366548,999,2178.385741
0.35196,999,2181.437725
0.413531,999,2184.680809
0.322537,999,2187.920149
0.416872,999,2191.078841
0.39565,999,2194.075832
0.357611,999,2197.126462
0.329598,999,2200.115799
0.365181,999,2203.185768
0.341268,999,2206.470125
0.339732,999,2209.810348
0.38969,999,2212.790778
0.348878,999,2215.766966
0.334488,999,2218.775234
0.373446,999,2221.986242
0.345316,999,2225.006731
0.388716,999,2228.058723
0.381942,999,2231.19433
0.329238,999,2234.332091
0.386043,999,2257.427066
0.366572,999,2260.556062
0.39521,999,2264.017331
0.371388,999,2267.239866
0.368911,999,2270.22434
0.36235,999,2273.25909
0.425826,999,2276.281009
0.355431,999,2279.390725
0.370098,999,2282.355835
0.288055,999,2285.310197
0.333131,999,2288.271582
0.362799,999,2291.236991
0.398633,999,2294.218312
0.377728,999,2297.188922
0.394149,999,2300.22069
0.406115,999,2303.36861
0.379824,999,2306.613518
0.376043,999,2309.720269
0.414187,999,2312.747588
0.363947,999,2315.718981
0.340277,999,2318.698583
0.406504,999,2321.786366
0.34584,999,2324.874447
0.364193,999,2327.988702
0.413493,999,2331.127226
0.358399,999,2334.179649
0.361874,999,2337.273264
0.322971,999,2340.251107
0.412476,999,2343.264757
0.349252,999,2346.348974
0.426642,999,2349.306916
0.350326,999,2352.356937
0.367758,999,2355.322546
0.403835,999,2358.312613
0.346263,999,2361.368794
0.391214,999,2364.333239
0.384587,999,2367.322441
0.368072,999,2370.313365
0.352595,999,2373.275202
0.363493,999,2376.238221
0.380139,999,2379.190423
0.403217,999,2382.151028
0.366872,999,2385.110725
0.357873,999,2388.070102
0.359515,999,2391.038746
0.356496,999,2394.007934
0.367075,999,2396.978605
0.379776,999,2399.938628
0.394395,999,2402.903706
0.380944,999,2405.986223
0.367685,999,2428.530691
0.309603,999,2431.725252
0.368549,999,2434.988576
0.369078,999,2438.209964
0.354658,999,2441.280146
0.326455,999,2444.288153
0.326856,999,2447.292559
0.34493,999,2450.290134
0.395293,999,2453.232933
0.448644,999,2456.167962
0.373822,999,2459.111717
0.380759,999,2462.348513
0.358272,999,2465.46741
0.392459,999,2468.521496
0.361639,999,2471.436381
0.398745,999,2474.355089
0.403392,999,2477.270334
0.398336,999,2480.188448
0.385695,999,2483.106621
0.414028,999,2486.032864
0.369597,999,2488.948287
0.37928,999,2491.868796
0.381266,999,2494.783384
0.347188,999,2497.694777
0.367115,999,2500.608736
0.398699,999,2503.52345
0.34145,999,2506.442077
0.349669,999,2509.36232
0.351008,999,2512.275877
0.433048,999,2515.191614
0.348787,999,2518.109054
0.377235,999,2521.024117
0.400144,999,2523.940306
0.382284,999,2526.859971
0.376933,999,2529.778638
0.371739,999,2532.711729
0.336791,999,2535.633887
0.37198,999,2538.556005
0.376234,999,2541.485996
0.399895,999,2544.424689
0.348378,999,2547.818031
0.403804,999,2550.85056
0.368853,999,2553.779036
0.354496,999,2556.7133
0.409243,999,2559.648637
0.396675,999,2562.56887
0.37613,999,2565.493546
0.340242,999,2568.415623
0.362985,999,2571.350141
0.368543,999,2574.539238
0.315495,999,2596.631772
0.361747,999,2600.20921
0.34891,999,2603.797681
0.384998,999,2606.766397
0.361152,999,2609.888056
0.376929,999,2613.120936
0.350452,999,2616.112944
0.352696,999,2619.158893
0.399578,999,2622.296208
0.387175,999,2625.405411
0.380195,999,2628.91861
0.413392,999,2631.913194
0.346406,999,2634.888565
0.389345,999,2637.876111
0.378227,999,2641.499171
0.378547,999,2644.599637
0.365864,999,2647.57491
0.339726,999,2651.107849
0.375817,999,2654.685491
0.38048,999,2657.702211
0.354,999,2660.659971
0.331528,999,2663.717846
0.353232,999,2666.701549
0.360391,999,2669.649091
0.396929,999,2672.591509
0.354798,999,2675.540146
0.440604,999,2678.474163
0.350114,999,2681.398322
0.348364,999,2684.332475
0.407872,999,2687.260008
0.382046,999,2690.21815
0.310757,999,2693.141691
0.407895,999,2696.838518
0.410988,999,2700.044038
0.364005,999,2702.98444
0.372924,999,2705.954664
0.366643,999,2708.898682
0.383369,999,2711.993199
0.389906,999,2714.945145
0.419722,999,2717.898436
0.355555,999,2720.966988
0.363026,999,2724.000454
0.376343,999,2727.411375
0.370631,999,2730.60572
0.408512,999,2733.829624
0.413336,999,2736.774411
0.372154,999,2739.908615
0.364894,999,2742.830877
0.361943,999,2745.758606
0.378723,999,2749.172491
0.375914,999,2771.219635
0.321113,999,2774.342112
0.354997,999,2777.719185
0.366541,999,2781.347128
0.361961,999,2784.736577
0.371014,999,2788.074343
0.349072,999,2791.1764
0.412451,999,2794.296782
0.307435,999,2797.744059
0.419879,999,2801.077007
0.337446,999,2804.581244
0.394446,999,2807.560418
0.381493,999,2810.604238
0.365379,999,2813.715901
0.357817,999,2816.759758
0.418331,999,2819.778367
0.425434,999,2822.736686
0.375612,999,2825.762286
0.357421,999,2828.747925
0.35399,999,2831.763351
0.365712,999,2834.77949
0.389588,999,2837.797435
0.386614,999,2840.738834
0.338594,999,2843.672189
0.376621,999,2846.700347
0.379162,999,2849.652489
0.389261,999,2852.745082
0.374437,999,2855.825781
0.397181,999,2858.968136
0.350277,999,2862.00159
0.360851,999,2865.138237
0.346881,999,2868.238233
0.376873,999,2871.474837
0.374065,999,2874.501477
0.424719,999,2877.809634
0.433032,999,2881.037138
0.352352,999,2884.385096
0.362465,999,2887.494967
0.337027,999,2890.802694
0.39181,999,2893.77534
0.396677,999,2896.761839
0.363773,999,2899.925296
0.371197,999,2903.10772
0.377481,999,2906.619596
0.367642,999,2910.211729
0.398179,999,2913.250095
0.388387,999,2916.614382
0.420634,999,2920.330645
0.37012,999,2924.088065
0.364448,999,2927.145391
0.319561,999,2950.018834
0.355191,999,2953.037722
0.371596,999,2955.983481
0.391305,999,2958.993207
0.349284,999,2962.002495
0.420387,999,2964.955737
0.45318,999,2967.88122
0.432015,999,2970.809427
0.389379,999,2973.783762
0.347059,999,2976.794658
0.457912,999,2979.801118
0.377699,999,2982.771024
0.354751,999,2985.713743
0.340325,999,2988.655128
0.372979,999,2991.727818
0.370682,999,2994.667334
0.398129,999,2997.605366
0.350736,999,3000.542957
0.369733,999,3003.474841
0.385217,999,3006.42135
0.382116,999,3009.365386
0.391172,999,3012.301474
0.367728,999,3015.239713
0.377222,999,3018.18088
0.360469,999,3021.117637
0.381414,999,3024.048797
0.32319,999,3026.98555
0.390436,999,3029.924956
0.380564,999,3033.001768
0.375506,999,3035.979884
0.343322,999,3038.912708
0.367897,999,3041.854566
0.395748,999,3044.796906
0.353139,999,3047.91405
0.33539,999,3051.231355
0.358552,999,3054.173018
0.380398,999,3057.119957
0.360443,999,3060.359949
0.355691,999,3063.29438
0.350439,999,3066.229474
0.398499,999,3069.161844
0.337662,999,3072.285759
0.392811,999,3075.780526
0.358391,999,3078.733097
0.424839,999,3081.800544
0.385803,999,3084.751626
0.400135,999,3087.764035
0.38103,999,3090.76393
0.349863,999,3093.698087
0.302206,999,3096.628979
0.372708,999,3118.503181
0.361151,999,3121.491737
0.399921,999,3124.429525
0.364307,999,3127.362637
0.334003,999,3130.296996
0.364713,999,3133.230355
0.364093,999,3136.221446
0.393799,999,3139.19998
0.343488,999,3142.140036
0.344917,999,3145.07507
0.413627,999,3148.039008
0.400455,999,3150.985437
0.398556,999,3154.08998
0.345391,999,3157.933014
0.35872,999,3161.299604
0.334764,999,3164.299966
0.346562,999,3167.235281
0.397967,999,3170.201175
0.381854,999,3173.16333
0.373245,999,3176.12979
0.337417,999,3179.083295
0.366042,999,3182.019177
0.340037,999,3185.039316
0.33558,999,3187.985587
0.388421,999,3190.919047
0.417061,999,3193.845785
0.394489,999,3196.80301
0.327751,999,3200.117061
0.389023,999,3203.284655
0.346974,999,3206.295313
0.397208,999,3209.299474
0.380983,999,3212.468877
0.355957,999,3215.456181
0.369457,999,3218.392035
0.385285,999,3221.441335
0.404822,999,3224.548152
0.392986,999,3227.554707
0.408304,999,3230.492668
0.353598,999,3233.723841
0.371801,999,3236.659311
0.385701,999,3239.715698
0.365136,999,3242.679614
0.425513,999,3245.649474
0.400647,999,3248.57344
0.366314,999,3251.490229
0.412193,999,3254.40823
0.38488,999,3257.322477
0.368217,999,3260.248695
0.357619,999,3263.167873
0.400081,999,3266.081198
0.34637,999,3288.134603
0.384647,999,3291.138562
0.381836,999,3294.147863
0.40096,999,3297.148042
0.359845,999,3300.146389
0.365183,999,3303.143535
0.358963,999,3306.140679
0.417076,999,3309.139598
0.326079,999,3312.135967
0.363074,999,3315.132146
0.324999,999,3318.128309
0.408489,999,3321.127825
0.352482,999,3324.121597
0.372882,999,3327.115628
0.335726,999,3330.114161
0.366172,999,3333.112532
0.372827,999,3336.108975
0.34206,999,3339.103986
0.342166,999,3342.101055
0.384484,999,3345.099783
0.36333,999,3348.09892
0.363422,999,3351.091732
0.394961,999,3354.087675
0.337055,999,3357.087702
0.33828,999,3360.09364
0.357211,999,3363.099758
0.382555,999,3366.070935
0.415897,999,3369.04143
0.334568,999,3372.005337
0.342938,999,3374.958231
0.361655,999,3377.914013
0.316919,999,3380.865538
0.386152,999,3383.815317
0.389218,999,3386.776987
0.403859,999,3389.735478
0.32562,999,3392.705848
0.315131,999,3395.678358
0.371775,999,3398.635056
0.384164,999,3401.597965
0.384573,999,3404.551731
0.319664,999,3407.512723
0.366243,999,3410.488912
0.335652,999,3413.448021
0.422655,999,3416.403439
0.375839,999,3419.363689
0.400075,999,3422.326584
0.353471,999,3425.291321
0.346031,999,3428.246333
0.367563,999,3431.207421
0.329589,999,3433.878681
0.331115,999,3455.978639
0.386204,999,3459.005534
0.341153,999,3461.978763
0.321156,999,3464.944825
0.344404,999,3467.916931
0.402932,999,3470.896889
0.388438,999,3473.875873
0.391224,999,3476.848679
0.339746,999,3479.819155
0.366356,999,3482.785151
0.385031,999,3485.759778
0.379736,999,3488.722368
0.341361,999,3491.689005
0.362381,999,3494.665792
0.373453,999,3497.640262
0.364125,999,3500.614915
0.387541,999,3503.578623
0.337911,999,3506.538219
0.333797,999,3509.492758
0.340377,999,3512.447025
0.379204,999,3515.400895
0.398452,999,3518.351339
0.375697,999,3521.304071
0.297876,999,3524.270117
0.37526,999,3527.248005
0.341494,999,3530.229457
0.395821,999,3533.204061
0.373314,999,3536.178412
0.326606,999,3539.152065
0.405605,999,3542.125091
0.383294,999,3545.09733
0.381469,999,3548.122723
0.369571,999,3551.102044
0.37014,999,3554.076232
0.33231,999,3557.048362
0.343228,999,3560.018544
0.365431,999,3562.994609
0.411856,999,3565.973763
0.300866,999,3568.952079
0.335516,999,3571.927095
0.32667,999,3574.904715
0.413514,999,3577.874292
0.397949,999,3580.855534
0.354154,999,3583.834953
0.359864,999,3586.809747
0.380962,999,3589.78472
0.342583,999,3592.756267
0.363927,999,3595.730211
0.343256,999,3598.703636
0.350917,999,3601.678196
0.319097,999,3623.694145
0.304633,999,3626.730427
0.298643,999,3629.710117
0.328625,999,3632.692593
0.351939,999,3635.687282
0.34655,999,3638.693534
0.351143,999,3641.72626
0.366725,999,3644.701223
0.359978,999,3647.671166
0.371014,999,3650.651108
0.356756,999,3653.617676
0.333219,999,3656.586959
0.387277,999,3659.562366
0.339571,999,3662.531666
0.366047,999,3665.499709
0.33558,999,3668.47558
0.366475,999,3671.450732
0.373573,999,3674.424752
0.368274,999,3677.396175
0.365634,999,3680.367032
0.357909,999,3683.334923
0.375056,999,3686.302801
0.361592,999,3689.276027
0.378428,999,3692.249259
0.312767,999,3695.257182
0.377017,999,3698.231765
0.40162,999,3701.203913
0.333893,999,3704.168424
0.327709,999,3707.132444
0.325203,999,3710.097595
0.392556,999,3713.068373
0.387111,999,3716.041208
0.350053,999,3719.012529
0.372271,999,3721.980587
0.375928,999,3724.945004
0.349218,999,3727.917835
0.378004,999,3730.892361
0.381631,999,3733.859449
0.359706,999,3736.828705
0.340961,999,3739.802429
0.292701,999,3742.771411
0.372548,999,3745.73644
0.300041,999,3748.698969
0.364731,999,3751.672041
