#{"t_start": 1624761614.6804, "env_id": null}
r,l,t
0.790044,999,1234.495832
0.733925,999,1238.181448
0.651416,999,1241.885468
0.886545,999,1245.572264
0.799337,999,1249.276798
0.660422,999,1252.975095
0.814639,999,1256.664336
0.753407,999,1260.363136
0.769277,999,1264.052416
0.729992,999,1267.76073
0.722705,999,1271.468556
0.852032,999,1275.170178
0.769334,999,1278.861092
0.757633,999,1282.571085
0.896916,999,1286.284505
0.628128,999,1290.037029
0.742951,999,1293.7814
0.779351,999,1297.531622
0.746982,999,1301.27691
0.87746,999,1305.008095
0.811125,999,1308.746758
0.856075,999,1312.479052
0.679587,999,1316.212346
0.790589,999,1319.982505
0.865259,999,1323.751223
0.613735,999,1327.508203
0.792291,999,1331.268239
0.897117,999,1334.977487
0.786128,999,1338.689186
0.586994,999,1342.400579
0.731955,999,1346.107778
0.913047,999,1349.804757
0.807087,999,1353.496167
0.924039,999,1357.199589
0.800427,999,1360.903987
0.765537,999,1364.612839
0.692975,999,1368.313201
0.651668,999,1372.007485
0.598261,999,1375.711391
0.72273,999,1379.427312
0.726217,999,1383.154875
0.820527,999,1386.868942
0.772986,999,1409.582244
0.80622,999,1413.319504
0.685022,999,1417.048199
0.668961,999,1420.763783
0.438197,999,1424.465978
0.569825,999,1428.179471
0.808692,999,1431.884585
0.864632,999,1435.583238
0.819342,999,1439.289304
0.677655,999,1443.004285
0.821171,999,1446.716032
0.640685,999,1450.413083
0.621122,999,1454.114305
0.91873,999,1457.815209
0.787998,999,1461.523399
0.84543,999,1465.232123
0.727663,999,1468.935437
0.817887,999,1472.641793
0.798073,999,1476.360963
0.830939,999,1480.060353
0.875001,999,1483.766829
0.820193,999,1487.514041
0.818126,999,1491.257374
0.706623,999,1495.023997
0.758786,999,1498.799115
0.577775,999,1502.564006
0.805291,999,1506.324681
0.743177,999,1510.088712
0.740335,999,1513.849733
0.76643,999,1517.615997
0.812902,999,1521.382599
0.932321,999,1525.193876
0.781204,999,1528.996866
0.653635,999,1532.761962
0.896367,999,1536.505071
0.816333,999,1540.234968
0.633449,999,1543.962782
0.681316,999,1547.69159
0.809726,999,1551.444871
0.643576,999,1555.178072
0.384336,999,1558.913912
0.736297,999,1562.648461
0.723658,999,1566.42208
0.880923,999,1570.216031
0.738345,999,1574.015902
0.759059,999,1577.810603
0.748373,999,1581.603311
0.788842,999,1585.392704
-0.032918,999,1589.121086
0.650751,999,1592.815071
0.82855,999,1615.474586
0.892589,999,1619.196061
0.793606,999,1622.886105
0.678986,999,1626.578312
0.645405,999,1630.272276
0.811628,999,1633.966414
0.89438,999,1637.664495
0.639127,999,1641.365284
0.715718,999,1645.057244
0.760524,999,1648.773811
0.571771,999,1652.479898
0.803893,999,1656.178597
0.855471,999,1659.893675
0.515363,999,1663.611823
0.761811,999,1667.322139
0.859012,999,1671.025187
0.910566,999,1674.743254
0.708694,999,1678.4431
0.856554,999,1682.14073
0.706225,999,1685.842926
0.884735,999,1689.541849
0.829462,999,1693.233104
0.837793,999,1696.932942
0.849292,999,1700.633508
0.798379,999,1704.349096
0.744419,999,1708.05212
0.813913,999,1711.748361
0.875949,999,1715.444033
0.835312,999,1719.144904
0.746681,999,1722.84979
0.764663,999,1726.554493
0.622083,999,1730.259677
0.832648,999,1733.967358
0.782683,999,1737.675859
0.587253,999,1741.385623
0.455844,999,1745.079893
0.87671,999,1748.785354
0.662278,999,1752.493903
0.756963,999,1756.202039
0.872635,999,1759.913429
0.79542,999,1763.60916
0.65552,999,1767.303514
0.866683,999,1770.999405
0.516513,999,1774.682437
0.631656,999,1778.378228
0.740398,999,1782.069867
0.646433,999,1785.759589
0.592312,999,1789.467636
0.622443,999,1793.156324
0.841668,999,1796.855066
0.863799,999,1819.578298
0.68176,999,1823.308624
0.786912,999,1827.002204
0.886966,999,1830.700515
0.82923,999,1834.395257
0.672846,999,1838.088923
0.428142,999,1841.786121
0.58889,999,1845.474234
0.29292,999,1849.171392
0.705923,999,1852.877908
0.795446,999,1856.569521
0.861046,999,1860.268107
0.763999,999,1863.968789
0.721541,999,1867.673714
0.850213,999,1871.369704
0.434906,999,1875.069284
0.552911,999,1878.757722
0.554885,999,1882.441202
0.695876,999,1886.13201
0.708989,999,1889.827515
0.673656,999,1893.516209
0.895195,999,1897.214061
0.671993,999,1900.908916
0.616005,999,1904.601076
0.77755,999,1908.300358
0.780082,999,1911.988099
0.843563,999,1915.674201
0.705407,999,1919.360692
0.837647,999,1923.061566
0.832519,999,1926.762813
0.867961,999,1930.475793
0.719345,999,1934.181784
0.802327,999,1937.895045
0.744069,999,1941.609589
0.908941,999,1945.309505
0.923435,999,1949.00995
0.914362,999,1952.733669
0.770098,999,1956.439605
0.656583,999,1960.156019
0.849555,999,1963.877137
0.678582,999,1967.589796
0.884831,999,1971.31107
0.81735,999,1975.004998
0.853088,999,1978.69453
0.69712,999,1982.38144
0.772541,999,1986.08903
0.791144,999,1989.799509
0.600996,999,1993.507564
0.479558,999,1997.225084
0.823975,999,2000.931896
0.810206,999,2023.616757
0.84222,999,2027.344297
0.696894,999,2031.043076
0.848477,999,2034.75405
0.647476,999,2038.465336
0.738901,999,2042.169561
0.61629,999,2045.876331
0.482359,999,2049.570137
0.819235,999,2053.263081
0.87408,999,2056.976553
0.863636,999,2060.692599
0.597466,999,2064.454493
0.640082,999,2068.207156
0.458254,999,2071.944714
0.844171,999,2075.687524
0.830716,999,2079.414357
0.850706,999,2083.152761
0.562318,999,2086.887342
0.812414,999,2090.638567
0.747119,999,2094.379891
0.929312,999,2098.116233
0.583028,999,2101.843043
0.87471,999,2105.569365
0.748945,999,2109.31707
0.856079,999,2113.045908
0.777106,999,2116.772976
0.809025,999,2120.518106
0.808628,999,2124.252553
0.715361,999,2127.988451
0.805217,999,2131.719191
0.882794,999,2135.446226
0.683011,999,2139.154754
0.909844,999,2142.862815
0.676363,999,2146.579084
0.783553,999,2150.292732
0.884388,999,2154.002091
0.709904,999,2157.704261
0.746054,999,2161.401952
0.89719,999,2165.101775
0.480693,999,2168.80038
0.372747,999,2172.487776
0.704813,999,2176.173647
0.625995,999,2179.868772
0.660995,999,2183.554015
0.766237,999,2187.248336
0.858375,999,2190.940324
0.57521,999,2194.637497
0.809843,999,2198.331785
0.67426,999,2202.02168
0.884958,999,2205.747492
0.821377,999,2228.525786
0.805563,999,2232.289995
0.823204,999,2236.028984
0.656714,999,2239.764963
0.732851,999,2243.503977
0.662403,999,2247.238497
0.808783,999,2250.99029
0.790511,999,2254.748203
0.707548,999,2258.502414
0.897675,999,2262.259418
0.811689,999,2266.014555
0.506664,999,2269.774702
0.660836,999,2273.536259
0.758803,999,2277.317727
0.839238,999,2281.105308
0.886569,999,2284.893312
0.764974,999,2288.687224
0.706594,999,2292.479763
0.70512,999,2296.277604
0.761621,999,2300.081215
0.653965,999,2303.874928
0.813549,999,2307.668031
0.762728,999,2311.465337
0.788158,999,2315.267246
0.795229,999,2319.077986
0.781432,999,2322.877485
0.691451,999,2326.67128
0.631533,999,2330.473984
0.227537,999,2334.273858
0.833585,999,2338.067582
0.884295,999,2341.75561
0.903537,999,2345.444006
0.695518,999,2349.13157
0.735035,999,2352.820299
0.67018,999,2356.52381
0.755943,999,2360.220095
0.886707,999,2363.907694
0.02745,999,2367.619215
0.839676,999,2371.322224
0.862655,999,2375.011178
0.689558,999,2378.715549
0.800042,999,2382.429207
0.857158,999,2386.134814
0.846775,999,2389.860057
0.81406,999,2393.568877
0.873426,999,2397.282785
0.932048,999,2400.979415
0.864806,999,2404.687515
0.56718,999,2408.406092
0.703446,999,2412.10684
0.68544,999,2434.851383
0.641997,999,2438.635653
0.791147,999,2442.416349
0.836139,999,2446.21078
0.805064,999,2449.977803
0.877057,999,2453.732058
0.751483,999,2457.489485
0.389938,999,2461.240874
0.795626,999,2464.999656
0.762337,999,2468.769662
0.814731,999,2472.544065
0.845497,999,2476.316277
0.411542,999,2480.08262
0.309216,999,2483.825916
0.778489,999,2487.538552
0.731889,999,2491.254314
0.827594,999,2494.960995
0.78826,999,2498.674232
0.730058,999,2502.371905
0.802079,999,2506.07236
0.791677,999,2509.770289
0.688932,999,2513.45794
0.729665,999,2517.165678
0.696553,999,2520.85729
0.807413,999,2524.559038
0.903063,999,2528.250088
0.739963,999,2531.954212
0.847738,999,2535.645292
0.74577,999,2539.338991
0.610176,999,2543.048468
0.053554,999,2546.749136
0.727391,999,2550.443082
0.780305,999,2554.134333
0.867423,999,2557.867378
0.525415,999,2561.631379
0.84141,999,2565.401088
0.813309,999,2569.171935
0.732386,999,2572.9508
0.740216,999,2576.733336
0.826583,999,2580.500638
0.820485,999,2584.268828
0.76161,999,2588.046024
0.814701,999,2591.807963
0.70929,999,2595.580696
0.674833,999,2599.353441
0.843427,999,2603.121585
0.735019,999,2606.877335
0.861318,999,2610.638288
0.823705,999,2614.402136
0.855089,999,2618.179253
0.864593,999,2641.081195
0.95791,999,2644.869491
0.850885,999,2648.633404
0.834863,999,2652.400287
0.740479,999,2656.158385
0.704609,999,2659.914814
0.753211,999,2663.670722
0.871137,999,2667.434786
0.811323,999,2671.192262
0.742048,999,2674.949294
0.731803,999,2678.712345
0.76779,999,2682.469369
0.733034,999,2686.225095
0.817294,999,2689.985178
0.90152,999,2693.744447
0.83072,999,2697.550217
0.611648,999,2701.316577
0.33939,999,2705.086834
0.037148,999,2708.850795
0.570217,999,2712.609025
0.568545,999,2716.379341
0.938639,999,2720.140558
0.748767,999,2723.894587
0.657405,999,2727.654395
0.77459,999,2731.417848
0.754431,999,2735.184707
0.645342,999,2738.948949
0.721402,999,2742.71101
0.899558,999,2746.470436
