#{"t_start": 1624603073.407617, "env_id": null}
r,l,t
0.507112,999,764.281857
0.558942,999,767.98753
0.625755,999,771.697191
0.61591,999,775.39834
0.574818,999,779.113084
0.598105,999,782.814474
0.598792,999,786.524914
0.626863,999,790.23036
0.526947,999,793.935302
0.594438,999,797.637366
0.574856,999,801.335329
0.508482,999,805.03013
0.554803,999,808.744343
0.657228,999,812.476608
0.605758,999,816.20555
0.592967,999,819.926932
0.563299,999,823.635395
0.595166,999,827.339302
0.661291,999,831.035244
0.614991,999,834.770492
0.613199,999,838.560972
0.546069,999,842.34597
0.560815,999,846.126017
0.586254,999,849.920555
0.639787,999,853.729392
0.622668,999,857.528126
0.652832,999,861.319558
0.582923,999,884.293424
0.49571,999,888.062701
0.625256,999,891.768396
0.629,999,895.464907
0.633704,999,899.166319
0.659356,999,902.881132
0.644119,999,906.618657
0.692018,999,910.359271
0.53813,999,914.105325
0.730088,999,917.868531
0.639014,999,921.624825
0.711858,999,925.38378
0.646118,999,929.158129
0.666954,999,932.929885
0.613064,999,936.689122
0.694055,999,940.461941
0.590556,999,944.229081
0.680847,999,947.999628
0.677573,999,951.78178
0.642295,999,955.548152
0.516329,999,959.316532
0.642752,999,963.085325
0.500724,999,966.85831
0.683419,999,970.643222
0.590654,999,974.425358
0.692348,999,978.210963
0.593307,999,981.993938
0.600525,999,985.761226
0.617649,999,989.557361
0.670559,999,993.353156
0.673165,999,997.146158
0.664529,999,1000.931178
0.589283,999,1004.724011
0.584085,999,1008.529259
0.684524,999,1012.322264
0.560392,999,1016.109289
0.652894,999,1019.9083
0.610184,999,1023.704782
0.713694,999,1027.49705
0.528345,999,1031.294992
0.750782,999,1035.072041
0.737076,999,1038.874563
0.651604,999,1042.674848
0.667845,999,1046.47929
0.706222,999,1050.269556
0.668403,999,1054.083374
0.685259,999,1057.874621
0.677243,999,1061.593064
0.655834,999,1065.305947
0.588951,999,1069.02216
0.738469,999,1091.75724
0.592299,999,1095.519964
0.705436,999,1099.231843
0.692297,999,1102.929382
0.629881,999,1106.620389
0.587753,999,1110.319592
0.64464,999,1114.017924
0.720468,999,1117.713239
0.779283,999,1121.413631
0.6762,999,1125.11328
0.72981,999,1128.820169
0.728496,999,1132.518836
0.742587,999,1136.22231
0.49994,999,1139.918118
0.731275,999,1143.626233
0.721598,999,1147.336751
0.668386,999,1151.042166
0.682671,999,1154.734304
0.734398,999,1158.433973
0.724816,999,1162.13304
0.675017,999,1165.832091
0.674399,999,1169.571252
0.687203,999,1173.27725
0.714427,999,1176.976949
0.67413,999,1180.671764
0.650718,999,1184.374784
0.69452,999,1188.065677
0.718,999,1191.771508
0.654912,999,1195.472738
0.566233,999,1199.174393
0.84377,999,1202.869071
0.748274,999,1206.56274
0.639719,999,1210.268041
0.627589,999,1213.971781
0.681114,999,1217.684914
0.755465,999,1221.398018
0.744903,999,1225.144638
0.69138,999,1228.929203
0.81606,999,1232.70549
0.729095,999,1236.476224
0.745769,999,1240.27123
0.691474,999,1244.036474
0.659689,999,1247.807795
0.749744,999,1251.575237
0.744035,999,1255.340598
0.760067,999,1259.117112
0.811963,999,1262.901986
0.80224,999,1266.678886
0.756592,999,1270.448886
0.814988,999,1274.222033
0.759026,999,1297.136044
0.758878,999,1300.976959
0.686468,999,1304.769521
0.749386,999,1308.524242
0.768099,999,1312.292269
0.701147,999,1316.04457
0.755585,999,1319.792607
0.780519,999,1323.58572
0.714693,999,1327.342017
0.690543,999,1331.091244
0.790546,999,1334.843104
0.78304,999,1338.603158
0.771492,999,1342.372887
0.717472,999,1346.142989
0.815326,999,1349.906605
0.769525,999,1353.661319
0.782959,999,1357.420973
0.780284,999,1361.191406
0.793815,999,1364.959581
0.837837,999,1368.728189
0.789947,999,1372.481948
0.798838,999,1376.224008
0.746995,999,1379.986065
0.719363,999,1383.732785
0.78552,999,1387.490518
0.811629,999,1391.252545
0.763506,999,1394.991542
0.699393,999,1398.731515
0.782738,999,1402.467871
0.782774,999,1406.20479
0.748843,999,1409.936102
0.78142,999,1413.669539
0.747507,999,1417.399753
0.827364,999,1421.137326
0.729761,999,1424.880962
0.797198,999,1428.619083
0.862744,999,1432.353395
0.809895,999,1436.091892
0.739355,999,1439.836901
0.789632,999,1443.571491
0.819374,999,1447.309623
0.779783,999,1451.071779
0.747974,999,1454.84216
0.833502,999,1458.596664
0.689186,999,1462.354838
0.795539,999,1466.111479
0.845995,999,1469.845474
0.797875,999,1473.586852
0.837495,999,1477.332717
0.832535,999,1481.087214
0.739764,999,1503.886831
0.820834,999,1507.707534
0.831058,999,1511.489467
0.80321,999,1515.247303
0.800732,999,1519.024376
0.807067,999,1522.80616
0.841955,999,1526.578074
0.770608,999,1530.340134
0.664451,999,1534.087899
0.727742,999,1537.842654
0.730017,999,1541.593793
0.705999,999,1545.333136
0.771956,999,1549.101645
0.804078,999,1552.881092
0.736077,999,1556.646616
0.749428,999,1560.415787
0.788551,999,1564.191354
0.805946,999,1567.962445
0.807935,999,1571.747029
0.792252,999,1575.554028
0.795272,999,1579.341014
0.801961,999,1583.107197
0.811716,999,1586.87921
0.794895,999,1590.645732
0.816152,999,1594.411458
0.836736,999,1598.182154
0.763148,999,1601.954414
0.802366,999,1605.721551
0.809429,999,1609.486538
0.808435,999,1613.256279
0.763032,999,1617.028372
0.796691,999,1620.807477
0.799585,999,1624.582249
0.780119,999,1628.354295
0.824132,999,1632.132765
0.810608,999,1635.896209
0.823198,999,1639.65841
0.811358,999,1643.435988
0.805122,999,1647.214735
0.85616,999,1650.989599
0.790227,999,1654.758697
0.809403,999,1658.529977
0.846659,999,1662.298899
0.869734,999,1666.065681
0.786788,999,1669.831203
0.841029,999,1673.595452
0.788572,999,1677.380728
0.764563,999,1681.149735
0.791253,999,1684.925874
0.825314,999,1688.711006
0.869295,999,1711.654674
0.798084,999,1715.480853
0.814439,999,1719.283454
0.835587,999,1723.078444
0.850596,999,1726.862954
0.846751,999,1730.657087
0.726786,999,1734.434978
0.785308,999,1738.217568
0.856905,999,1741.991966
0.839262,999,1745.766849
0.811473,999,1749.542493
0.82817,999,1753.313688
0.837832,999,1757.095558
0.87303,999,1760.877063
0.823549,999,1764.645191
0.874141,999,1768.410569
0.744441,999,1772.181192
0.804484,999,1775.995666
0.795584,999,1779.779556
0.829242,999,1783.556828
0.778937,999,1787.327362
0.865832,999,1791.094969
0.763745,999,1794.868147
0.804389,999,1798.642814
0.784949,999,1802.412551
0.800725,999,1806.184581
0.774536,999,1809.956666
0.743973,999,1813.73279
0.761499,999,1817.505167
0.838884,999,1821.280324
0.762133,999,1825.067929
0.822674,999,1828.905776
0.815665,999,1832.694323
0.812669,999,1836.472707
0.779052,999,1840.255687
0.806852,999,1844.032147
0.798524,999,1847.810567
0.740708,999,1851.582178
0.817908,999,1855.350485
0.806333,999,1859.1329
0.817305,999,1862.900001
0.849404,999,1866.672419
0.773196,999,1870.448869
0.781113,999,1874.230273
0.81638,999,1878.001361
0.772243,999,1881.764962
0.789625,999,1885.531118
0.855927,999,1889.345005
0.809021,999,1893.110849
0.836359,999,1896.884982
0.869041,999,1919.826864
0.747579,999,1923.655647
0.81918,999,1927.444142
0.835784,999,1931.222653
0.873266,999,1935.007131
0.784302,999,1938.774803
0.84581,999,1942.556298
0.811065,999,1946.328474
0.814762,999,1950.096802
0.752651,999,1953.880644
0.80645,999,1957.675
0.69837,999,1961.459003
0.687739,999,1965.236309
0.743785,999,1969.017718
0.7218,999,1972.793355
0.813044,999,1976.561807
0.840504,999,1980.37273
0.747554,999,1984.163595
0.795849,999,1987.96363
0.808621,999,1991.763916
0.842874,999,1995.56458
0.795955,999,1999.366693
0.785004,999,2003.170185
0.827124,999,2006.968051
0.831658,999,2010.764412
0.711964,999,2014.569444
0.771355,999,2018.373315
0.872386,999,2022.174035
0.735809,999,2025.976442
0.83044,999,2029.782944
0.793243,999,2033.590782
0.815944,999,2037.390836
0.664625,999,2041.182521
0.868394,999,2044.9847
0.841241,999,2048.787864
0.753331,999,2052.590334
0.770574,999,2056.383642
0.802253,999,2060.182817
0.702694,999,2063.990696
0.750413,999,2067.795212
0.811569,999,2071.597487
0.787514,999,2075.402279
0.784388,999,2079.210176
0.802624,999,2083.011469
0.792973,999,2086.808328
0.765225,999,2090.611744
0.745307,999,2094.423865
0.78323,999,2098.228465
0.796371,999,2102.02287
0.864432,999,2105.814658
0.832138,999,2128.770254
0.809047,999,2132.636455
0.796302,999,2136.459445
0.794292,999,2140.264297
0.857312,999,2144.062923
0.781517,999,2147.868821
0.735911,999,2151.673559
0.817199,999,2155.476778
0.782527,999,2159.277635
0.819943,999,2163.058741
0.832686,999,2166.865596
0.827972,999,2170.671995
0.790848,999,2174.474546
0.747906,999,2178.262635
0.841326,999,2182.06622
0.808862,999,2185.870831
0.537869,999,2189.67664
0.86132,999,2193.481071
0.756113,999,2197.284996
0.837301,999,2201.087641
0.799648,999,2204.893138
0.739808,999,2208.69829
0.692429,999,2212.496168
0.81972,999,2216.296661
0.735728,999,2220.103422
0.804611,999,2223.907709
0.762182,999,2227.684626
0.824584,999,2231.489111
0.817105,999,2235.288971
0.736084,999,2239.135608
0.857002,999,2242.950656
0.786501,999,2246.775714
0.828566,999,2250.588989
0.769553,999,2254.40274
0.742792,999,2258.211231
0.78651,999,2262.006256
0.814311,999,2265.788599
0.839987,999,2269.582732
0.733838,999,2273.377476
0.777864,999,2277.163585
0.717074,999,2280.963298
0.821231,999,2284.769175
0.725542,999,2288.572518
0.857008,999,2292.376635
0.8688,999,2296.17556
0.841367,999,2299.982602
0.777423,999,2303.789862
0.825839,999,2307.589056
0.791019,999,2311.390589
0.791046,999,2315.195906
0.781155,999,2338.082763
0.806149,999,2341.882543
0.800156,999,2345.646909
0.774548,999,2349.401706
0.698791,999,2353.154576
0.776485,999,2356.929818
0.787364,999,2360.720842
0.840816,999,2364.529284
0.816988,999,2368.34084
0.75219,999,2372.171389
0.83338,999,2375.978623
0.846226,999,2379.763269
0.823404,999,2383.547281
0.832432,999,2387.332653
0.686325,999,2391.127306
0.793331,999,2394.848035
0.803369,999,2398.547153
0.731149,999,2402.253204
0.887517,999,2405.954961
0.84757,999,2409.653087
0.849784,999,2413.359883
0.854034,999,2417.074463
0.855912,999,2420.783839
0.781656,999,2424.493905
0.795555,999,2428.198942
0.818576,999,2431.887181
0.80132,999,2435.612261
0.687483,999,2439.315374
0.789154,999,2443.010816
0.789363,999,2446.734773
0.788583,999,2450.439029
0.723206,999,2454.140972
0.794323,999,2457.849002
0.796183,999,2461.547894
0.746097,999,2465.253898
0.815489,999,2468.963161
0.793185,999,2472.676885
0.850003,999,2476.396207
0.843813,999,2480.117726
0.833138,999,2483.841499
0.824487,999,2487.550736
0.897555,999,2491.255776
0.853765,999,2494.956185
0.900511,999,2498.658392
0.724366,999,2502.387225
0.883064,999,2506.105632
0.822585,999,2509.812252
0.829344,999,2513.513538
0.865674,999,2517.213587
0.779684,999,2520.92142
0.730327,999,2543.635292
0.87416,999,2547.430696
0.804464,999,2551.210557
0.722477,999,2554.937771
0.814925,999,2558.651636
0.839114,999,2562.369969
0.840877,999,2566.087478
0.838843,999,2569.799733
0.906022,999,2573.502515
0.800974,999,2577.199803
0.851697,999,2580.913368
0.898817,999,2584.625104
0.788367,999,2588.338211
0.780858,999,2592.040148
0.819745,999,2595.734664
0.786763,999,2599.434165
0.832149,999,2603.132589
0.806208,999,2606.846216
0.912859,999,2610.553609
0.837897,999,2614.247351
0.84856,999,2618.012613
0.862034,999,2621.780596
0.816069,999,2625.526613
0.872091,999,2629.246951
0.815752,999,2632.980194
0.811908,999,2636.729683
0.748324,999,2640.48069
0.858631,999,2644.227859
0.841972,999,2647.945884
0.834134,999,2651.634439
0.820308,999,2655.331632
0.861324,999,2659.033052
0.841597,999,2662.712937
0.829781,999,2666.41269
0.797344,999,2670.118394
0.818064,999,2673.813654
0.7559,999,2677.510736
0.817831,999,2681.204824
0.714959,999,2684.902206
0.813513,999,2688.592344
0.790685,999,2692.301566
0.858865,999,2696.013592
0.807437,999,2699.710418
0.750596,999,2703.406946
0.718267,999,2707.107734
0.862528,999,2710.804788
0.780078,999,2714.501948
0.89639,999,2718.198308
0.817804,999,2721.918368
0.885919,999,2725.644745
0.859316,999,2748.27667
0.817068,999,2752.039852
0.807251,999,2755.794369
0.884701,999,2759.518677
0.800488,999,2763.238131
0.85014,999,2766.962777
0.882466,999,2770.68444
0.786382,999,2774.40635
0.802937,999,2778.140233
0.80232,999,2781.849734
0.770354,999,2785.570032
0.847821,999,2789.289644
0.840242,999,2793.017682
0.842487,999,2796.753744
0.745385,999,2800.472669
0.880255,999,2804.197096
0.908942,999,2807.926246
0.819481,999,2811.665594
0.82835,999,2815.38185
0.731617,999,2819.104293
0.738025,999,2822.829986
0.914409,999,2826.551779
0.826218,999,2830.286401
0.83293,999,2834.013283
0.87865,999,2837.738124
0.819591,999,2841.47296
0.779994,999,2845.211414
0.79517,999,2849.049326
0.750076,999,2852.815945
0.814639,999,2856.582525
0.718095,999,2860.348797
0.837687,999,2864.128603
0.783181,999,2867.907486
0.866674,999,2871.688272
0.839694,999,2875.465649
0.90744,999,2879.242727
0.901036,999,2883.017796
0.845883,999,2886.794959
0.690852,999,2890.563984
0.900485,999,2894.338554
0.823988,999,2898.118186
0.789155,999,2901.899215
0.825681,999,2905.678152
0.857985,999,2909.456765
0.812695,999,2913.214722
0.82237,999,2916.982567
0.853922,999,2920.787062
0.727983,999,2924.590123
0.835947,999,2928.384931
0.780859,999,2932.201338
0.793833,999,2955.197142
0.807986,999,2959.080087
0.87859,999,2962.925904
0.879894,999,2966.750231
0.732835,999,2970.584961
0.823647,999,2974.407976
0.861527,999,2978.217988
0.798373,999,2982.042709
0.836205,999,2985.863923
0.767714,999,2989.691172
0.807527,999,2993.514263
0.825051,999,2997.342355
0.799411,999,3001.159073
0.811765,999,3004.973781
0.868729,999,3008.809737
0.793426,999,3012.681838
0.886554,999,3016.505389
0.850733,999,3020.31994
0.846762,999,3024.144122
0.747856,999,3027.962147
0.750948,999,3031.771951
0.813896,999,3035.59078
0.831257,999,3039.411709
0.840256,999,3043.23376
0.849305,999,3047.058208
0.871219,999,3050.877592
0.898579,999,3054.701246
0.780302,999,3058.516713
0.871467,999,3062.343192
0.890946,999,3066.16846
0.82481,999,3069.969695
0.787881,999,3073.687928
0.902226,999,3077.412677
0.893074,999,3081.134143
0.799385,999,3084.849836
0.8489,999,3088.571938
0.808381,999,3092.285532
0.806588,999,3096.021355
0.738774,999,3099.742984
0.88847,999,3103.457059
0.843122,999,3107.17461
0.869467,999,3110.892579
0.847791,999,3114.615658
0.848981,999,3118.338531
0.779555,999,3122.075273
0.793869,999,3125.808649
0.818168,999,3129.539203
0.82813,999,3133.274639
0.914291,999,3136.997245
0.892044,999,3140.717075
0.733619,999,3163.394084
0.762501,999,3167.175312
0.76029,999,3170.927744
0.841405,999,3174.664209
0.888097,999,3178.43149
0.85338,999,3182.199527
0.775673,999,3185.956233
0.720112,999,3189.721369
0.864279,999,3193.501762
0.771784,999,3197.27125
0.783002,999,3201.038464
0.828116,999,3204.803145
0.917684,999,3208.572243
0.840398,999,3212.333932
0.75216,999,3216.108672
0.867955,999,3219.898962
0.851712,999,3223.664376
0.808453,999,3227.426491
0.772774,999,3231.185762
0.785564,999,3234.945822
0.821672,999,3238.720063
0.878767,999,3242.473572
0.828617,999,3246.232769
0.741399,999,3249.998776
0.778424,999,3253.772056
0.69496,999,3257.545636
0.630538,999,3261.308109
0.842332,999,3265.068197
0.815515,999,3268.811601
0.783832,999,3272.552613
0.691945,999,3276.275232
0.786695,999,3279.996114
0.859713,999,3283.715068
0.788857,999,3287.431457
0.701988,999,3291.146684
0.763415,999,3294.856989
0.822319,999,3298.577365
0.760786,999,3302.295568
0.782872,999,3306.025311
0.735725,999,3309.747459
0.620423,999,3313.469981
0.837431,999,3317.194342
0.789185,999,3320.939491
0.732093,999,3324.686043
0.709855,999,3328.412113
0.821156,999,3332.138495
0.83199,999,3335.881798
0.793204,999,3339.617759
0.819295,999,3343.365087
0.734862,999,3347.096252
0.826607,999,3369.882377
0.650805,999,3373.739616
0.706694,999,3377.622046
0.887142,999,3381.427443
0.645182,999,3385.224226
0.56044,999,3389.017712
0.8199,999,3392.825092
0.79048,999,3396.616261
0.825364,999,3400.411566
0.618904,999,3404.219445
0.730377,999,3408.029656
0.659513,999,3411.831074
0.801509,999,3415.637128
0.689045,999,3419.443319
0.624605,999,3423.254299
0.755523,999,3427.065087
0.639156,999,3430.881476
0.791877,999,3434.677772
0.603417,999,3438.476742
0.597892,999,3442.263731
0.665194,999,3446.074143
0.691901,999,3449.868772
0.589117,999,3453.656149
0.703213,999,3457.449522
0.651231,999,3461.238042
0.648292,999,3465.020814
0.68784,999,3468.765314
0.684328,999,3472.498584
0.703373,999,3476.238991
0.55184,999,3479.975019
0.56696,999,3483.712736
0.73542,999,3487.483692
0.665603,999,3491.269076
0.588498,999,3495.041783
0.70569,999,3498.822627
0.636917,999,3502.59176
0.830507,999,3506.368174
0.680248,999,3510.14192
0.315843,999,3513.907157
0.660812,999,3517.672107
0.517639,999,3521.458315
0.68189,999,3525.233113
0.718591,999,3529.019052
0.707831,999,3532.781332
0.781263,999,3536.557931
0.656609,999,3540.324269
0.768765,999,3544.10465
0.650571,999,3547.891804
0.681059,999,3551.677471
0.635124,999,3555.4527
0.693465,999,3578.28067
0.759469,999,3582.077258
0.554335,999,3585.883576
0.636822,999,3589.651036
0.695035,999,3593.421659
0.503395,999,3597.187276
0.770245,999,3600.985084
0.60222,999,3604.756631
0.856776,999,3608.539426
0.75282,999,3612.306463
0.639385,999,3616.070808
0.833971,999,3619.828811
0.892499,999,3623.603654
0.787776,999,3627.371014
0.726545,999,3631.134088
0.793264,999,3634.901198
0.646215,999,3638.66751
0.763406,999,3642.448568
0.663364,999,3646.210968
0.574775,999,3649.986956
0.690427,999,3653.76842
0.805111,999,3657.542106
0.698501,999,3661.302839
0.453232,999,3665.078175
0.68128,999,3668.844868
0.460022,999,3672.620542
0.801018,999,3676.399627
0.806797,999,3680.164407
0.78365,999,3683.898663
0.767654,999,3687.639162
0.36229,999,3691.365343
0.70987,999,3695.095531
0.880304,999,3698.81904
0.746118,999,3702.546074
0.689745,999,3706.274105
0.718659,999,3710.011218
0.628332,999,3713.75986
0.696535,999,3717.494943
0.869164,999,3721.23451
0.671697,999,3724.970107
0.759273,999,3728.711099
0.264914,999,3732.433237
0.651455,999,3736.163422
0.764152,999,3739.902767
0.713741,999,3743.630618
0.646793,999,3747.34988
0.874702,999,3751.088484
0.727989,999,3754.830103
0.725523,999,3758.559762
0.522173,999,3762.290303
0.579279,999,3785.006755
0.573951,999,3788.785217
0.505686,999,3792.559008
0.601795,999,3796.3038
0.232417,999,3800.046424
0.604732,999,3803.774408
0.73081,999,3807.515149
0.758778,999,3811.258033
0.710361,999,3814.995076
0.645309,999,3818.729908
0.567997,999,3822.455491
0.615978,999,3826.180205
0.576614,999,3829.9193
0.693672,999,3833.645663
0.765938,999,3837.373263
0.726076,999,3841.098135
0.655034,999,3844.818768
0.615801,999,3848.547344
0.806176,999,3852.285695
0.807544,999,3856.016361
0.732619,999,3859.745386
0.686729,999,3863.485591
0.780616,999,3867.200664
0.769159,999,3870.933453
0.723357,999,3874.656146
0.50724,999,3878.386858
0.713966,999,3882.103762
0.725392,999,3885.832394
0.758591,999,3889.561462
0.691009,999,3893.284561
0.846577,999,3897.032732
0.747318,999,3900.766367
0.725305,999,3904.489058
0.619861,999,3908.212032
0.701176,999,3911.923424
0.830697,999,3915.662523
0.779837,999,3919.373986
0.692548,999,3923.098138
0.699632,999,3926.815893
0.688902,999,3930.53664
0.830705,999,3934.263238
0.631114,999,3938.015208
0.774847,999,3941.73373
0.737662,999,3945.460759
0.693898,999,3949.184133
0.802182,999,3952.906633
0.791646,999,3956.627825
0.831613,999,3960.361025
0.732914,999,3964.092099
0.706205,999,3967.812108
0.707992,999,3990.689745
0.804728,999,3994.520185
0.671623,999,3998.37447
0.791967,999,4002.193902
0.670952,999,4006.00155
0.744727,999,4009.826385
0.624331,999,4013.649956
0.817115,999,4017.471628
0.613527,999,4021.29276
0.660003,999,4025.111049
0.854651,999,4028.938247
0.56107,999,4032.764116
0.42605,999,4036.581871
0.665339,999,4040.386727
0.80449,999,4044.179178
0.555185,999,4048.00365
0.762276,999,4051.818862
0.740344,999,4055.659261
0.691943,999,4059.491013
0.787849,999,4063.308569
0.564276,999,4067.128623
0.685848,999,4070.949629
0.866229,999,4074.778124
0.588853,999,4078.604694
0.702442,999,4082.426682
0.772153,999,4086.252903
0.764157,999,4090.075841
0.366765,999,4093.90201
0.815906,999,4097.732474
0.812186,999,4101.556288
0.660181,999,4105.380111
0.701782,999,4109.188876
0.698455,999,4113.017148
0.57549,999,4116.840929
0.814972,999,4120.664136
0.644782,999,4124.494498
0.687247,999,4128.318432
0.620277,999,4132.14861
0.738797,999,4135.954098
0.782289,999,4139.761817
0.724853,999,4143.590417
0.655267,999,4147.414718
0.690029,999,4151.237327
0.797642,999,4155.048519
0.825951,999,4158.863269
0.778341,999,4162.680892
0.789465,999,4166.505163
0.528059,999,4170.330594
0.821131,999,4174.154683
0.792427,999,4177.679931
0.777045,999,4200.580127
0.835083,999,4204.463158
0.746283,999,4208.339081
0.695385,999,4212.172158
0.716963,999,4215.998622
0.70107,999,4219.824078
0.686964,999,4223.649139
0.781299,999,4227.477099
0.853583,999,4231.30566
0.801273,999,4235.13896
0.663701,999,4238.957231
0.7489,999,4242.779332
0.818533,999,4246.605005
0.848729,999,4250.427509
0.854488,999,4254.247822
0.717297,999,4258.071349
0.809145,999,4261.896468
0.771583,999,4265.73277
0.702057,999,4269.561864
0.817507,999,4273.395577
0.775936,999,4277.218951
0.796387,999,4281.048851
0.773879,999,4284.862658
0.757608,999,4288.684675
0.701077,999,4292.519667
0.789603,999,4296.342968
0.754681,999,4300.168894
0.742436,999,4303.998245
0.710115,999,4307.825535
0.760479,999,4311.657784
0.741238,999,4315.503225
0.793592,999,4319.324895
0.660808,999,4323.149873
0.661596,999,4326.974929
0.641196,999,4330.797521
0.77239,999,4334.56977
0.782421,999,4338.305181
0.700278,999,4342.043346
0.804955,999,4345.777059
0.710129,999,4349.502143
0.604496,999,4353.237706
0.681787,999,4356.959366
0.754764,999,4360.687904
0.8639,999,4364.406877
0.917281,999,4368.146441
0.788773,999,4371.880643
0.534991,999,4375.611223
0.806399,999,4379.34194
0.72421,999,4383.074278
0.769118,999,4386.840151
0.631733,999,4409.58703
0.572432,999,4413.333998
0.760888,999,4417.149581
0.812385,999,4420.917714
0.852999,999,4424.692578
0.648476,999,4428.468232
0.659205,999,4432.239891
0.664979,999,4436.026503
0.838445,999,4439.795561
0.771942,999,4443.568099
0.654466,999,4447.287727
0.871903,999,4451.028211
0.609188,999,4454.757926
0.55449,999,4458.483792
0.897849,999,4462.223668
0.744459,999,4465.954683
0.764927,999,4469.669392
0.77188,999,4473.386014
0.606727,999,4477.108489
0.811108,999,4480.827761
0.691728,999,4484.538744
0.882626,999,4488.248311
0.712391,999,4491.979357
0.735192,999,4495.701587
0.726878,999,4499.416186
0.562755,999,4503.134492
0.681054,999,4506.842027
0.740549,999,4510.559562
0.780243,999,4514.283527
0.808885,999,4517.998915
0.662045,999,4521.729568
0.591157,999,4525.443022
0.620652,999,4529.160673
0.590494,999,4532.878187
0.764394,999,4536.600047
0.772669,999,4540.319786
0.724388,999,4544.033084
0.784153,999,4547.749634
0.769362,999,4551.478081
0.737225,999,4555.205206
