#{"t_start": 1624511304.1750965, "env_id": null}
r,l,t
0.0,999,1561.607909
0.0,999,1564.540702
0.0,999,1567.473821
0.0,999,1570.40556
0.0,999,1573.337842
0.0,999,1576.271161
0.0,999,1579.224648
0.0,999,1582.159104
0.0,999,1585.116699
0.0,999,1588.060191
0.0,999,1591.004525
0.0,999,1593.937765
0.0,999,1596.870944
0.0,999,1599.840258
0.0,999,1602.775385
0.0,999,1605.716028
0.0,999,1608.652592
0.0,999,1611.588531
0.0,999,1614.524089
0.0,999,1617.490697
0.0,999,1620.46088
0.0,999,1623.437065
0.0,999,1626.400406
0.0,999,1629.360869
0.0,999,1632.321214
0.0,999,1635.285001
0.0,999,1638.248512
0.0,999,1641.212513
0.0,999,1644.17974
0.0,999,1647.141306
0.0,999,1650.122187
0.0,999,1653.08632
0.0,999,1656.052779
0.0,999,1659.020002
0.0,999,1661.986086
0.0,999,1664.947362
0.0,999,1667.91106
0.0,999,1670.877303
0.0,999,1673.839958
0.0,999,1695.861281
0.0,999,1698.865945
0.0,999,1701.838858
0.0,999,1704.808824
0.0,999,1707.780423
0.0,999,1710.751936
0.0,999,1713.723762
0.0,999,1716.695492
0.0,999,1719.661256
0.0,999,1722.629817
0.0,999,1725.59806
0.0,999,1728.564606
0.0,999,1731.527961
0.0,999,1734.493788
0.0,999,1737.458475
0.0,999,1740.421104
0.0,999,1743.389295
0.0,999,1746.356529
0.0,999,1749.304013
0.0,999,1752.241372
0.0,999,1755.180677
0.0,999,1758.117132
0.0,999,1761.053629
0.0,999,1763.995159
0.0,999,1766.932719
0.0,999,1769.872183
0.0,999,1772.810393
0.0,999,1775.744325
0.0,999,1778.676386
0.0,999,1781.609644
0.0,999,1784.547224
0.0,999,1787.485174
0.0,999,1790.423645
0.0,999,1793.370956
0.0,999,1796.312985
0.0,999,1799.25492
0.0,999,1802.196834
0.0,999,1805.13776
0.0,999,1808.076378
0.0,999,1811.018
0.0,999,1813.9559
0.0,999,1816.896321
0.0,999,1819.840104
0.0,999,1822.782711
0.0,999,1825.726534
0.0,999,1828.666036
0.0,999,1831.608895
0.0,999,1834.550493
0.0,999,1837.494942
0.0,999,1840.439561
0.0,999,1862.183638
0.0,999,1865.155723
0.0,999,1868.09606
0.0,999,1871.044309
0.0,999,1873.997701
0.0,999,1876.938529
0.0,999,1879.877124
0.0,999,1882.813242
0.0,999,1885.746839
0.0,999,1888.693334
0.0,999,1891.640382
0.0,999,1894.586547
0.0,999,1897.533919
0.0,999,1900.477564
0.0,999,1903.423491
0.0,999,1906.371022
0.0,999,1909.310589
0.0,999,1912.245337
0.0,999,1915.18337
0.0,999,1918.129359
0.0,999,1921.074017
0.0,999,1924.014962
0.0,999,1926.954284
0.0,999,1929.894416
0.0,999,1932.834286
0.0,999,1935.769212
0.0,999,1938.700978
0.0,999,1941.633368
0.0,999,1944.564475
0.0,999,1947.499964
0.0,999,1950.436186
0.0,999,1953.372112
0.0,999,1956.30681
0.0,999,1959.25869
0.0,999,1962.19213
0.0,999,1965.130178
0.0,999,1968.069158
0.0,999,1971.001665
0.0,999,1973.93415
0.0,999,1976.869827
0.0,999,1979.80299
0.0,999,1982.739265
0.0,999,1985.678024
0.0,999,1988.614055
0.0,999,1991.550941
0.0,999,1994.48313
0.0,999,1997.416336
0.0,999,2000.353483
0.0,999,2003.290348
0.0,999,2006.230538
0.0,999,2027.965524
0.0,999,2030.933443
0.0,999,2033.87364
0.0,999,2036.811646
0.0,999,2039.743824
0.0,999,2042.678203
0.0,999,2045.619865
0.0,999,2048.562168
0.0,999,2051.510346
0.0,999,2054.450735
0.0,999,2057.391782
0.0,999,2060.332456
0.0,999,2063.269742
0.0,999,2066.208011
0.0,999,2069.142401
0.0,999,2072.083513
0.0,999,2075.023433
0.0,999,2077.956071
0.0,999,2080.889474
0.0,999,2083.825709
0.0,999,2086.765116
0.0,999,2089.702501
0.0,999,2092.639185
0.0,999,2095.574426
0.0,999,2098.509876
0.0,999,2101.448045
0.0,999,2104.387295
0.0,999,2107.317216
0.0,999,2110.248254
0.0,999,2113.178081
0.0,999,2116.10721
0.0,999,2119.037889
0.0,999,2121.967491
0.0,999,2124.899776
0.0,999,2127.83226
0.0,999,2130.763607
0.0,999,2133.693648
0.0,999,2136.622996
0.0,999,2139.554117
0.0,999,2142.488072
0.0,999,2145.420856
0.0,999,2148.351264
0.0,999,2151.280323
0.0,999,2154.211382
0.0,999,2157.143042
0.0,999,2160.08847
0.0,999,2163.01857
0.0,999,2165.951868
0.0,999,2168.882658
0.0,999,2171.81423
0.0,999,2193.578664
0.0,999,2196.534636
0.0,999,2199.465828
0.0,999,2202.398793
0.0,999,2205.330267
0.0,999,2208.267039
0.0,999,2211.207097
0.0,999,2214.145399
0.0,999,2217.081558
0.0,999,2220.019887
0.0,999,2222.96191
0.0,999,2225.899721
0.0,999,2228.835041
0.0,999,2231.772417
0.0,999,2234.703148
0.0,999,2237.635784
0.0,999,2240.568865
0.0,999,2243.506889
0.0,999,2246.444088
0.0,999,2249.378848
0.0,999,2252.312521
0.0,999,2255.250006
0.0,999,2258.188855
0.0,999,2261.124358
0.0,999,2264.066348
0.0,999,2267.028134
0.0,999,2269.971776
0.0,999,2272.91467
0.0,999,2275.861709
0.0,999,2278.816535
0.0,999,2281.762916
0.0,999,2284.70662
0.0,999,2287.64717
0.0,999,2290.58859
0.0,999,2293.532347
0.0,999,2296.482156
0.0,999,2299.42772
0.0,999,2302.373156
0.0,999,2305.319114
0.0,999,2308.253715
0.0,999,2311.18947
0.0,999,2314.134984
0.0,999,2317.077908
0.0,999,2320.016173
0.0,999,2322.954392
0.0,999,2325.891771
0.0,999,2328.834328
0.0,999,2331.773052
0.0,999,2334.709885
0.0,999,2337.647108
0.0,999,2359.415628
0.0,999,2362.400399
0.0,999,2365.341762
0.0,999,2368.279834
0.0,999,2371.218736
0.0,999,2374.155425
0.0,999,2377.090967
0.0,999,2380.031153
0.0,999,2382.973629
0.0,999,2385.918678
0.0,999,2388.864573
0.0,999,2391.805537
0.0,999,2394.744716
0.0,999,2397.685383
0.0,999,2400.625534
0.0,999,2403.569233
0.0,999,2406.50804
0.0,999,2409.453442
0.0,999,2412.396935
0.0,999,2415.340432
0.0,999,2418.28213
0.0,999,2421.225539
0.0,999,2424.163625
0.0,999,2427.103591
0.0,999,2430.045304
0.0,999,2432.984389
0.0,999,2435.926332
0.0,999,2438.868266
0.0,999,2441.813686
0.0,999,2444.755077
0.0,999,2447.69552
0.0,999,2450.633802
0.0,999,2453.57714
0.0,999,2456.519357
0.0,999,2459.463564
0.0,999,2462.407571
0.0,999,2465.353548
0.0,999,2468.298967
0.0,999,2471.25425
0.0,999,2474.191443
0.0,999,2477.126959
0.0,999,2480.069695
0.0,999,2483.010659
0.0,999,2485.948405
0.0,999,2488.88856
0.0,999,2491.832105
0.0,999,2494.77883
0.0,999,2497.725853
0.0,999,2500.675474
0.0,999,2503.622115
0.0,999,2525.376225
0.0,999,2528.348912
0.0,999,2531.286371
0.0,999,2534.222171
0.0,999,2537.164241
0.0,999,2540.110931
0.0,999,2543.053696
0.0,999,2545.996838
0.0,999,2548.943115
0.0,999,2551.883306
0.0,999,2554.823282
0.0,999,2557.760967
0.0,999,2560.700379
0.0,999,2563.63958
0.0,999,2566.579798
0.0,999,2569.523134
0.0,999,2572.468902
0.0,999,2575.411424
0.0,999,2578.353526
0.0,999,2581.293298
0.0,999,2584.232933
0.0,999,2587.17833
0.0,999,2590.123219
0.0,999,2593.064779
0.0,999,2596.008209
0.0,999,2598.948117
0.0,999,2601.890759
0.0,999,2604.830472
0.0,999,2607.773468
0.0,999,2610.716748
0.0,999,2613.657087
0.0,999,2616.598987
0.0,999,2619.542088
0.0,999,2622.484262
0.0,999,2625.427301
0.0,999,2628.368714
0.0,999,2631.309652
0.0,999,2634.247062
0.0,999,2637.19025
0.0,999,2640.130831
0.0,999,2643.083097
0.0,999,2646.029968
0.0,999,2648.977614
0.0,999,2651.919736
0.0,999,2654.863857
0.0,999,2657.808365
0.0,999,2660.751555
0.0,999,2663.695185
0.0,999,2666.638045
0.0,999,2669.579954
0.0,999,2691.315059
0.0,999,2694.285504
0.0,999,2697.251931
0.0,999,2700.204073
0.0,999,2703.15207
0.0,999,2706.094414
0.0,999,2709.036299
0.0,999,2711.981745
0.0,999,2714.92847
0.0,999,2717.888013
0.0,999,2720.851055
0.0,999,2723.814874
0.0,999,2726.778766
0.0,999,2729.739246
0.0,999,2732.700418
0.0,999,2735.66069
0.0,999,2738.625995
0.0,999,2741.5911
0.0,999,2744.557464
0.0,999,2747.518773
0.0,999,2750.483793
0.0,999,2753.447032
0.0,999,2756.406101
0.0,999,2759.36979
0.0,999,2762.335089
0.0,999,2765.302198
0.0,999,2768.266338
0.0,999,2771.224928
0.0,999,2774.187066
0.0,999,2777.144867
0.0,999,2780.105421
0.0,999,2783.064918
0.0,999,2786.023401
0.0,999,2788.983258
0.0,999,2791.95151
0.0,999,2794.918642
0.0,999,2797.890134
0.0,999,2800.857953
0.0,999,2803.822828
0.0,999,2806.785662
0.0,999,2809.753213
0.0,999,2812.718257
0.0,999,2815.689764
0.0,999,2818.653559
0.0,999,2821.619164
0.0,999,2824.585685
0.0,999,2827.55069
0.0,999,2830.512271
0.0,999,2833.478642
0.0,999,2836.443058
0.0,999,2858.350777
0.0,999,2861.353598
0.0,999,2864.316796
0.0,999,2867.285163
0.0,999,2870.247437
0.0,999,2873.210431
0.0,999,2876.173486
0.0,999,2879.133818
0.0,999,2882.095151
0.0,999,2885.062021
0.0,999,2888.030926
0.0,999,2890.994051
0.0,999,2893.955245
0.0,999,2896.914653
0.0,999,2899.874587
0.0,999,2902.839168
0.0,999,2905.813542
0.0,999,2908.763949
0.0,999,2911.705801
0.0,999,2914.653003
0.0,999,2917.596584
0.0,999,2920.540197
0.0,999,2923.483449
0.0,999,2926.426701
0.0,999,2929.371489
0.0,999,2932.315641
0.0,999,2935.262462
0.0,999,2938.214698
0.0,999,2941.170714
0.0,999,2944.11397
0.0,999,2947.059607
0.0,999,2949.998528
0.0,999,2952.940675
0.0,999,2955.884305
0.0,999,2958.83052
0.0,999,2961.77625
0.0,999,2964.724619
0.0,999,2967.66774
0.0,999,2970.615877
0.0,999,2973.561629
0.0,999,2976.508934
0.0,999,2979.453592
0.0,999,2982.397186
0.0,999,2985.342998
0.0,999,2988.291144
0.0,999,2991.230422
0.0,999,2994.170437
0.0,999,2997.129149
0.0,999,3000.079092
0.0,999,3003.025236
0.0,999,3024.791559
0.0,999,3027.801278
0.0,999,3030.748405
0.0,999,3033.693793
0.0,999,3036.645365
0.0,999,3039.589104
0.0,999,3042.533242
0.0,999,3045.474318
0.0,999,3048.414891
0.0,999,3051.363715
0.0,999,3054.351009
0.0,999,3057.33902
0.0,999,3060.322434
0.0,999,3063.311246
0.0,999,3066.29859
0.0,999,3069.291817
0.0,999,3072.284438
0.0,999,3075.270913
0.0,999,3078.258644
0.0,999,3081.245828
0.0,999,3084.232031
0.0,999,3087.216564
0.0,999,3090.206412
0.0,999,3093.194958
0.0,999,3096.184929
0.0,999,3099.177405
0.0,999,3102.168175
0.0,999,3105.159239
0.0,999,3108.1479
0.0,999,3111.132037
0.0,999,3114.115102
0.0,999,3117.098148
0.0,999,3120.083338
0.0,999,3123.064359
0.0,999,3126.062073
0.0,999,3129.062756
0.0,999,3132.062635
0.0,999,3135.063328
0.0,999,3138.063263
0.0,999,3141.062184
0.0,999,3144.063552
0.0,999,3147.060075
0.0,999,3150.055953
0.0,999,3153.064621
0.0,999,3156.064269
0.0,999,3159.064442
0.0,999,3162.066211
0.0,999,3165.064542
0.0,999,3168.062822
0.0,999,3171.066061
0.0,999,3193.034562
0.0,999,3195.991386
0.0,999,3198.9343
0.0,999,3201.872398
0.0,999,3204.81233
0.0,999,3207.756447
0.0,999,3210.697533
0.0,999,3213.63121
0.0,999,3216.568565
0.0,999,3219.507638
0.0,999,3222.44715
0.0,999,3225.388995
0.0,999,3228.325986
0.0,999,3231.2612
0.0,999,3234.196561
0.0,999,3237.169368
0.0,999,3240.110646
0.0,999,3243.083342
0.0,999,3246.023933
0.0,999,3248.962242
0.0,999,3251.900643
0.0,999,3254.837378
0.0,999,3257.772895
0.0,999,3260.707342
0.0,999,3263.647242
0.0,999,3266.580506
0.0,999,3269.512868
0.0,999,3272.449576
0.0,999,3275.384787
0.0,999,3278.32558
0.0,999,3281.265649
0.0,999,3284.204666
0.0,999,3287.148852
0.0,999,3290.088288
0.0,999,3293.024704
0.0,999,3295.96135
0.0,999,3298.899327
0.0,999,3301.831073
0.0,999,3304.768258
0.0,999,3307.70601
0.0,999,3310.644126
0.0,999,3313.597222
0.0,999,3316.531037
0.0,999,3319.463485
0.0,999,3322.399474
0.0,999,3325.332861
0.0,999,3328.261666
0.0,999,3331.188843
0.0,999,3334.120231
0.0,999,3336.757246
0.0,999,3358.532491
0.0,999,3361.572157
0.0,999,3364.59112
0.0,999,3367.606612
0.0,999,3370.619359
0.0,999,3373.630589
0.0,999,3376.644342
0.0,999,3379.6575
0.0,999,3382.661372
0.0,999,3385.660735
0.0,999,3388.66765
0.0,999,3391.681778
0.0,999,3394.694994
0.0,999,3397.706283
0.0,999,3400.721791
0.0,999,3403.730035
0.0,999,3406.731855
0.0,999,3409.736583
0.0,999,3412.743111
0.0,999,3415.744359
0.0,999,3418.759439
0.0,999,3421.766283
0.0,999,3424.777128
0.0,999,3427.784016
0.0,999,3430.78806
0.0,999,3433.794593
0.0,999,3436.802397
0.0,999,3439.808483
0.0,999,3442.815161
0.0,999,3445.814169
0.0,999,3448.822153
0.0,999,3451.826393
0.0,999,3454.827784
0.0,999,3457.8359
0.0,999,3460.847651
0.0,999,3463.857558
0.0,999,3466.866094
0.0,999,3469.869621
0.0,999,3472.870739
0.0,999,3475.864534
0.0,999,3478.865716
0.0,999,3481.866838
0.0,999,3484.867611
0.0,999,3487.867323
0.0,999,3490.87276
0.0,999,3493.871848
0.0,999,3496.866033
0.0,999,3499.865712
0.0,999,3502.857254
0.0,999,3505.854425
0.0,999,3527.791021
0.0,999,3530.829751
0.0,999,3533.841455
0.0,999,3536.854401
0.0,999,3539.886151
0.0,999,3542.900614
0.0,999,3545.91588
0.0,999,3548.926531
0.0,999,3551.939224
0.0,999,3554.952419
0.0,999,3557.969565
0.0,999,3560.982829
0.0,999,3563.997469
0.0,999,3567.009135
0.0,999,3570.019725
0.0,999,3573.030669
0.0,999,3576.042106
0.0,999,3579.054769
0.0,999,3582.068616
0.0,999,3585.08343
0.0,999,3588.087219
0.0,999,3591.079145
0.0,999,3594.072423
0.0,999,3597.068316
0.0,999,3600.062704
0.0,999,3603.067687
0.0,999,3606.074821
0.0,999,3609.080626
0.0,999,3612.036113
0.0,999,3614.965569
0.0,999,3617.900843
0.0,999,3620.838702
0.0,999,3623.779011
0.0,999,3626.712343
0.0,999,3629.656393
0.0,999,3632.601119
0.0,999,3635.545652
0.0,999,3638.486803
0.0,999,3641.431154
0.0,999,3644.37366
0.0,999,3647.317977
0.0,999,3650.264407
0.0,999,3653.204701
0.0,999,3656.144754
0.0,999,3659.086293
0.0,999,3662.028224
0.0,999,3664.968922
0.0,999,3667.906291
0.0,999,3670.846263
0.0,999,3673.788414
0.0,999,3695.580334
0.0,999,3698.545043
0.0,999,3701.522375
0.0,999,3704.455774
0.0,999,3707.398891
0.0,999,3710.338297
0.0,999,3713.277552
0.0,999,3716.219891
0.0,999,3719.166476
0.0,999,3722.114055
0.0,999,3725.057002
0.0,999,3728.004467
0.0,999,3730.952012
0.0,999,3733.89624
0.0,999,3736.837738
0.0,999,3739.775198
0.0,999,3742.718125
0.0,999,3745.661984
0.0,999,3748.62178
0.0,999,3751.563477
0.0,999,3754.50238
0.0,999,3757.445634
0.0,999,3760.388944
0.0,999,3763.332215
0.0,999,3766.275176
0.0,999,3769.221732
0.0,999,3772.164938
0.0,999,3775.114301
0.0,999,3778.059569
0.0,999,3781.00579
0.0,999,3783.956808
0.0,999,3786.906295
0.0,999,3789.849333
0.0,999,3792.792575
0.0,999,3795.736154
0.0,999,3798.673185
0.0,999,3801.621628
0.0,999,3804.562027
0.0,999,3807.505344
0.0,999,3810.449229
0.0,999,3813.39491
0.0,999,3816.337075
0.0,999,3819.278037
0.0,999,3822.22155
0.0,999,3825.168179
0.0,999,3828.115439
0.0,999,3831.067368
0.0,999,3834.016943
0.0,999,3836.962272
0.0,999,3839.905876
0.0,999,3861.680577
0.0,999,3864.658713
0.0,999,3867.603159
0.0,999,3870.552409
0.0,999,3873.50276
0.0,999,3876.444397
0.0,999,3879.389367
0.0,999,3882.332797
0.0,999,3885.281112
0.0,999,3888.228186
0.0,999,3891.171411
0.0,999,3894.115173
0.0,999,3897.05669
0.0,999,3899.999775
0.0,999,3902.939921
0.0,999,3905.880268
0.0,999,3908.822362
0.0,999,3911.763246
0.0,999,3914.701375
0.0,999,3917.647785
0.0,999,3920.589606
0.0,999,3923.529696
0.0,999,3926.468286
0.0,999,3929.414271
0.0,999,3932.356817
0.0,999,3935.297419
0.0,999,3938.241685
0.0,999,3941.179937
0.0,999,3944.12926
0.0,999,3947.075663
0.0,999,3950.019597
0.0,999,3952.965064
0.0,999,3955.927139
0.0,999,3958.86756
0.0,999,3961.803874
0.0,999,3964.744113
