#{"t_start": 1624511304.1749697, "env_id": null}
r,l,t
0.0,999,783.809015
0.0,999,786.82001
0.0,999,789.831265
0.0,999,792.834152
0.0,999,795.842608
0.0,999,798.852842
0.0,999,801.864038
0.0,999,804.890103
0.0,999,807.901032
0.0,999,810.911187
0.0,999,813.915662
0.0,999,816.92204
0.0,999,819.937546
0.0,999,822.950205
0.0,999,825.967231
0.0,999,828.956305
0.0,999,831.916097
0.0,999,834.877384
0.0,999,856.729274
0.0,999,859.716276
0.0,999,862.681885
0.0,999,865.642281
0.0,999,868.60468
0.0,999,871.56417
0.0,999,874.523869
0.0,999,877.487049
0.0,999,880.446774
0.0,999,883.407873
0.0,999,886.364249
0.0,999,889.323155
0.0,999,892.281796
0.0,999,895.236268
0.0,999,898.191155
0.0,999,901.1511
0.0,999,904.106281
0.0,999,907.062197
0.0,999,910.02998
0.0,999,912.990122
0.0,999,915.954434
0.0,999,918.914374
0.0,999,921.883595
0.0,999,924.864709
0.0,999,927.831663
0.0,999,930.796411
0.0,999,933.764305
0.0,999,936.72627
0.0,999,939.690835
0.0,999,942.656094
0.0,999,945.618392
0.0,999,948.584292
0.0,999,951.542865
0.0,999,954.504498
0.0,999,957.465048
0.0,999,960.427354
0.0,999,963.388422
0.0,999,966.355914
0.0,999,969.322924
0.0,999,972.289492
0.0,999,975.264185
0.0,999,978.228361
0.0,999,981.194545
0.0,999,984.170022
0.0,999,987.133135
0.0,999,990.098978
0.0,999,993.095657
0.0,999,996.108129
0.0,999,999.122683
0.0,999,1002.137789
0.0,999,1024.129903
0.0,999,1027.168752
0.0,999,1030.201662
0.0,999,1033.217073
0.0,999,1036.232254
0.0,999,1039.268922
0.0,999,1042.272975
0.0,999,1045.272703
0.0,999,1048.273021
0.0,999,1051.297723
0.0,999,1054.308937
0.0,999,1057.32225
0.0,999,1060.333637
0.0,999,1063.344902
0.0,999,1066.356792
0.0,999,1069.367675
0.0,999,1072.372916
0.0,999,1075.388143
0.0,999,1078.398789
0.0,999,1081.410783
0.0,999,1084.420663
0.0,999,1087.432173
0.0,999,1090.443345
0.0,999,1093.450886
0.0,999,1096.464273
0.0,999,1099.4753
0.0,999,1102.4452
0.0,999,1105.387687
0.0,999,1108.327779
0.0,999,1111.267952
0.0,999,1114.208725
0.0,999,1117.151855
0.0,999,1120.09271
0.0,999,1123.03617
0.0,999,1125.976047
0.0,999,1128.919877
0.0,999,1131.861408
0.0,999,1134.799692
0.0,999,1137.738761
0.0,999,1140.6768
0.0,999,1143.613655
0.0,999,1146.543881
0.0,999,1149.475479
0.0,999,1152.411483
0.0,999,1155.348328
0.0,999,1158.289371
0.0,999,1161.230349
0.0,999,1164.174218
0.0,999,1167.122606
0.0,999,1170.071908
0.0,999,1191.890653
0.0,999,1194.856305
0.0,999,1197.796454
0.0,999,1200.740887
0.0,999,1203.689425
0.0,999,1206.634185
0.0,999,1209.582292
0.0,999,1212.527781
0.0,999,1215.471653
0.0,999,1218.446852
0.0,999,1221.435388
0.0,999,1224.423192
0.0,999,1227.410476
0.0,999,1230.397214
0.0,999,1233.384897
0.0,999,1236.375139
0.0,999,1239.364928
0.0,999,1242.348572
0.0,999,1245.331389
0.0,999,1248.318078
0.0,999,1251.31671
0.0,999,1254.307736
0.0,999,1257.281149
0.0,999,1260.223107
0.0,999,1263.167153
0.0,999,1266.114769
0.0,999,1269.061343
0.0,999,1272.008454
0.0,999,1274.955836
0.0,999,1277.898784
0.0,999,1280.838384
0.0,999,1283.780701
0.0,999,1286.719892
0.0,999,1289.667154
0.0,999,1292.612701
0.0,999,1295.548963
0.0,999,1298.485882
0.0,999,1301.419586
0.0,999,1304.355914
0.0,999,1307.300079
0.0,999,1310.2385
0.0,999,1313.22499
0.0,999,1316.237715
0.0,999,1319.251464
0.0,999,1322.265719
0.0,999,1325.277699
0.0,999,1328.288111
0.0,999,1331.302513
0.0,999,1334.334731
0.0,999,1337.344321
0.0,999,1359.3402
0.0,999,1362.387251
0.0,999,1365.402001
0.0,999,1368.419649
0.0,999,1371.418982
0.0,999,1374.424934
0.0,999,1377.428633
0.0,999,1380.42519
0.0,999,1383.429183
0.0,999,1386.441423
0.0,999,1389.452677
0.0,999,1392.453378
0.0,999,1395.46875
0.0,999,1398.470506
0.0,999,1401.467783
0.0,999,1404.469701
0.0,999,1407.467849
0.0,999,1410.477216
0.0,999,1413.48999
0.0,999,1416.501952
0.0,999,1419.518019
0.0,999,1422.525899
0.0,999,1425.53069
0.0,999,1428.538427
0.0,999,1431.553989
0.0,999,1434.560785
0.0,999,1437.56161
0.0,999,1440.557683
0.0,999,1443.553689
0.0,999,1446.552841
0.0,999,1449.569269
0.0,999,1452.582412
0.0,999,1455.600547
0.0,999,1458.617053
0.0,999,1461.625972
0.0,999,1464.635229
0.0,999,1467.646421
0.0,999,1470.660373
0.0,999,1473.677721
0.0,999,1476.691832
0.0,999,1479.701779
0.0,999,1482.703686
0.0,999,1485.712545
0.0,999,1488.720472
0.0,999,1491.7147
0.0,999,1494.70734
0.0,999,1497.715462
0.0,999,1500.710417
0.0,999,1503.709946
0.0,999,1506.705106
0.0,999,1528.695426
0.0,999,1531.720512
0.0,999,1534.726165
0.0,999,1537.744457
0.0,999,1540.748397
0.0,999,1543.758667
0.0,999,1546.767836
0.0,999,1549.776068
0.0,999,1552.790962
0.0,999,1555.742697
0.0,999,1558.670852
0.0,999,1561.607997
0.0,999,1564.540787
0.0,999,1567.473909
0.0,999,1570.405648
0.0,999,1573.337931
0.0,999,1576.27125
0.0,999,1579.204893
0.0,999,1582.159192
0.0,999,1585.092034
0.0,999,1588.060281
0.0,999,1590.994711
0.0,999,1593.937853
0.0,999,1596.871027
0.0,999,1599.840347
0.0,999,1602.775474
0.0,999,1605.716118
0.0,999,1608.652678
0.0,999,1611.58862
0.0,999,1614.524177
0.0,999,1617.490785
0.0,999,1620.460967
0.0,999,1623.437152
0.0,999,1626.400494
0.0,999,1629.360956
0.0,999,1632.321299
0.0,999,1635.285089
0.0,999,1638.248599
0.0,999,1641.212602
0.0,999,1644.179825
0.0,999,1647.141393
0.0,999,1650.122274
0.0,999,1653.086408
0.0,999,1656.052865
0.0,999,1659.020089
0.0,999,1661.986135
0.0,999,1664.947448
0.0,999,1667.911147
0.0,999,1670.877389
0.0,999,1673.840046
0.0,999,1695.861374
0.0,999,1698.866031
0.0,999,1701.838946
0.0,999,1704.808911
0.0,999,1707.780511
0.0,999,1710.752023
0.0,999,1713.72385
0.0,999,1716.695577
0.0,999,1719.661343
0.0,999,1722.629903
0.0,999,1725.598147
0.0,999,1728.564692
0.0,999,1731.528048
0.0,999,1734.493875
0.0,999,1737.458561
0.0,999,1740.421191
0.0,999,1743.389387
0.0,999,1746.356618
0.0,999,1749.304099
0.0,999,1752.24146
0.0,999,1755.180766
0.0,999,1758.117222
0.0,999,1761.053716
0.0,999,1763.995248
0.0,999,1766.932806
0.0,999,1769.872271
0.0,999,1772.810479
0.0,999,1775.744412
0.0,999,1778.676474
0.0,999,1781.609732
0.0,999,1784.547311
0.0,999,1787.48526
0.0,999,1790.423733
0.0,999,1793.371044
0.0,999,1796.313072
0.0,999,1799.255009
0.0,999,1802.196923
0.0,999,1805.13785
0.0,999,1808.076464
0.0,999,1811.018088
0.0,999,1813.95599
0.0,999,1816.89641
0.0,999,1819.840191
0.0,999,1822.782799
0.0,999,1825.726622
0.0,999,1828.666122
0.0,999,1831.608982
0.0,999,1834.550581
0.0,999,1837.495029
0.0,999,1840.43965
0.0,999,1862.183732
0.0,999,1865.155811
0.0,999,1868.096148
0.0,999,1871.044397
0.0,999,1873.997788
0.0,999,1876.938617
0.0,999,1879.877212
0.0,999,1882.813331
0.0,999,1885.746927
0.0,999,1888.693423
0.0,999,1891.640469
0.0,999,1894.586635
0.0,999,1897.534007
0.0,999,1900.47765
0.0,999,1903.423579
0.0,999,1906.371111
0.0,999,1909.310678
0.0,999,1912.245424
0.0,999,1915.183459
0.0,999,1918.129448
0.0,999,1921.0741
0.0,999,1924.015049
0.0,999,1926.954371
0.0,999,1929.894503
0.0,999,1932.834373
0.0,999,1935.769297
0.0,999,1938.701068
0.0,999,1941.633456
0.0,999,1944.564564
0.0,999,1947.50005
0.0,999,1950.436276
0.0,999,1953.3722
0.0,999,1956.306899
0.0,999,1959.258777
0.0,999,1962.192217
0.0,999,1965.130267
0.0,999,1968.069248
0.0,999,1971.001751
0.0,999,1973.934237
0.0,999,1976.869915
0.0,999,1979.803077
0.0,999,1982.739352
0.0,999,1985.678111
0.0,999,1988.614116
0.0,999,1991.551031
0.0,999,1994.483217
0.0,999,1997.416423
0.0,999,2000.353573
0.0,999,2003.290435
0.0,999,2006.230624
0.0,999,2027.965619
0.0,999,2030.933525
0.0,999,2033.873727
0.0,999,2036.811733
0.0,999,2039.743912
0.0,999,2042.678293
0.0,999,2045.619952
0.0,999,2048.562256
0.0,999,2051.510431
0.0,999,2054.450823
0.0,999,2057.39187
0.0,999,2060.332545
0.0,999,2063.269829
0.0,999,2066.208099
0.0,999,2069.142487
0.0,999,2072.083592
0.0,999,2075.02352
0.0,999,2077.956158
0.0,999,2080.889561
0.0,999,2083.825798
0.0,999,2086.765204
0.0,999,2089.70259
0.0,999,2092.639273
0.0,999,2095.574515
0.0,999,2098.509965
0.0,999,2101.448133
0.0,999,2104.387383
0.0,999,2107.317303
0.0,999,2110.24834
0.0,999,2113.178169
0.0,999,2116.107296
0.0,999,2119.037977
0.0,999,2121.967576
0.0,999,2124.899864
0.0,999,2127.832349
0.0,999,2130.763694
0.0,999,2133.693737
0.0,999,2136.623084
0.0,999,2139.554205
0.0,999,2142.488161
0.0,999,2145.420946
0.0,999,2148.351352
0.0,999,2151.280411
0.0,999,2154.21147
0.0,999,2157.143131
0.0,999,2160.075326
0.0,999,2163.018658
0.0,999,2165.951958
0.0,999,2168.882746
0.0,999,2171.814319
0.0,999,2193.578758
0.0,999,2196.534724
0.0,999,2199.465916
0.0,999,2202.398878
0.0,999,2205.330358
0.0,999,2208.267126
0.0,999,2211.207186
0.0,999,2214.145486
0.0,999,2217.081645
0.0,999,2220.019978
0.0,999,2222.961999
0.0,999,2225.899809
0.0,999,2228.83513
0.0,999,2231.772503
0.0,999,2234.703238
0.0,999,2237.635871
0.0,999,2240.568954
0.0,999,2243.50698
0.0,999,2246.444176
0.0,999,2249.378936
0.0,999,2252.312612
0.0,999,2255.25009
0.0,999,2258.188941
0.0,999,2261.124447
0.0,999,2264.066435
0.0,999,2267.028225
0.0,999,2269.971864
0.0,999,2272.914758
0.0,999,2275.861797
0.0,999,2278.816621
0.0,999,2281.763005
0.0,999,2284.706708
0.0,999,2287.647258
0.0,999,2290.588676
0.0,999,2293.532438
0.0,999,2296.482244
0.0,999,2299.42781
0.0,999,2302.373245
0.0,999,2305.319201
0.0,999,2308.253803
0.0,999,2311.189556
0.0,999,2314.135072
0.0,999,2317.077997
0.0,999,2320.016259
0.0,999,2322.954479
0.0,999,2325.891858
0.0,999,2328.834417
0.0,999,2331.773139
0.0,999,2334.709972
0.0,999,2337.647194
0.0,999,2359.415723
0.0,999,2362.400486
0.0,999,2365.341849
0.0,999,2368.279923
0.0,999,2371.218825
0.0,999,2374.155515
0.0,999,2377.091051
0.0,999,2380.03124
0.0,999,2382.973717
0.0,999,2385.918766
0.0,999,2388.86466
0.0,999,2391.805626
0.0,999,2394.744803
0.0,999,2397.685472
0.0,999,2400.625621
0.0,999,2403.569321
0.0,999,2406.508129
0.0,999,2409.45353
0.0,999,2412.397021
0.0,999,2415.34052
0.0,999,2418.282219
0.0,999,2421.225626
0.0,999,2424.163713
0.0,999,2427.103679
0.0,999,2430.045392
0.0,999,2432.984477
0.0,999,2435.926421
0.0,999,2438.868353
0.0,999,2441.813775
0.0,999,2444.755164
0.0,999,2447.695608
0.0,999,2450.633889
0.0,999,2453.577228
0.0,999,2456.519445
0.0,999,2459.463653
0.0,999,2462.407658
0.0,999,2465.353636
0.0,999,2468.299055
0.0,999,2471.254337
0.0,999,2474.191532
0.0,999,2477.127046
0.0,999,2480.069783
0.0,999,2483.010748
0.0,999,2485.948492
0.0,999,2488.888649
0.0,999,2491.832192
0.0,999,2494.778918
0.0,999,2497.725939
0.0,999,2500.675563
0.0,999,2503.622203
0.0,999,2525.376319
0.0,999,2528.349
0.0,999,2531.28646
0.0,999,2534.22226
0.0,999,2537.16433
0.0,999,2540.111019
0.0,999,2543.053785
0.0,999,2545.996925
0.0,999,2548.943202
0.0,999,2551.883394
0.0,999,2554.823368
0.0,999,2557.761056
0.0,999,2560.700467
0.0,999,2563.639668
0.0,999,2566.579885
0.0,999,2569.523222
0.0,999,2572.46899
0.0,999,2575.411512
0.0,999,2578.353613
0.0,999,2581.293386
0.0,999,2584.23302
0.0,999,2587.178414
0.0,999,2590.123307
0.0,999,2593.064823
0.0,999,2596.008299
0.0,999,2598.948205
0.0,999,2601.890845
0.0,999,2604.83056
0.0,999,2607.773554
0.0,999,2610.716836
0.0,999,2613.657175
0.0,999,2616.599075
0.0,999,2619.542176
0.0,999,2622.484353
0.0,999,2625.427387
0.0,999,2628.368803
0.0,999,2631.30974
0.0,999,2634.24715
0.0,999,2637.190337
0.0,999,2640.130919
0.0,999,2643.083185
0.0,999,2646.030057
0.0,999,2648.977701
0.0,999,2651.919824
0.0,999,2654.863945
0.0,999,2657.808453
0.0,999,2660.751643
0.0,999,2663.695267
0.0,999,2666.638128
0.0,999,2669.580039
0.0,999,2691.315152
0.0,999,2694.285592
0.0,999,2697.252019
0.0,999,2700.204158
0.0,999,2703.152157
0.0,999,2706.094502
0.0,999,2709.036387
0.0,999,2711.981832
0.0,999,2714.928554
0.0,999,2717.888098
0.0,999,2720.851143
0.0,999,2723.814963
0.0,999,2726.778852
0.0,999,2729.739331
0.0,999,2732.700505
0.0,999,2735.660774
0.0,999,2738.626082
0.0,999,2741.591185
0.0,999,2744.557552
0.0,999,2747.518858
0.0,999,2750.48388
0.0,999,2753.447118
0.0,999,2756.406188
0.0,999,2759.369875
0.0,999,2762.335177
0.0,999,2765.302284
0.0,999,2768.266424
0.0,999,2771.225012
0.0,999,2774.187154
0.0,999,2777.144953
0.0,999,2780.105509
0.0,999,2783.065003
0.0,999,2786.023486
0.0,999,2788.983344
0.0,999,2791.951598
0.0,999,2794.918729
0.0,999,2797.890219
0.0,999,2800.858039
0.0,999,2803.822913
0.0,999,2806.785747
0.0,999,2809.753301
0.0,999,2812.718343
0.0,999,2815.689851
0.0,999,2818.653644
0.0,999,2821.619249
0.0,999,2824.58577
0.0,999,2827.550776
0.0,999,2830.512355
0.0,999,2833.47873
0.0,999,2836.443144
0.0,999,2858.350869
0.0,999,2861.353686
0.0,999,2864.316881
0.0,999,2867.28525
0.0,999,2870.247521
0.0,999,2873.210517
0.0,999,2876.17357
0.0,999,2879.133904
0.0,999,2882.095234
0.0,999,2885.062102
0.0,999,2888.03101
0.0,999,2890.994118
0.0,999,2893.955329
0.0,999,2896.914738
0.0,999,2899.874674
0.0,999,2902.839254
0.0,999,2905.813628
0.0,999,2908.764036
0.0,999,2911.705889
0.0,999,2914.653091
0.0,999,2917.596671
0.0,999,2920.540282
0.0,999,2923.483537
0.0,999,2926.426789
0.0,999,2929.371573
0.0,999,2932.31573
0.0,999,2935.26255
0.0,999,2938.214787
0.0,999,2941.170802
0.0,999,2944.114058
0.0,999,2947.059696
0.0,999,2949.998617
0.0,999,2952.940763
0.0,999,2955.884393
0.0,999,2958.830609
0.0,999,2961.776337
0.0,999,2964.724707
0.0,999,2967.667828
0.0,999,2970.615966
0.0,999,2973.561717
0.0,999,2976.509022
0.0,999,2979.453681
0.0,999,2982.397276
0.0,999,2985.343087
0.0,999,2988.291232
0.0,999,2991.230509
0.0,999,2994.170527
0.0,999,2997.129238
0.0,999,3000.07918
0.0,999,3003.025323
0.0,999,3024.791652
0.0,999,3027.801368
0.0,999,3030.748497
0.0,999,3033.693878
0.0,999,3036.645455
0.0,999,3039.589191
0.0,999,3042.533331
0.0,999,3045.474407
0.0,999,3048.41498
0.0,999,3051.363804
0.0,999,3054.351096
0.0,999,3057.339105
0.0,999,3060.322521
0.0,999,3063.311332
0.0,999,3066.298678
0.0,999,3069.291903
0.0,999,3072.284524
0.0,999,3075.271001
0.0,999,3078.258733
0.0,999,3081.245916
0.0,999,3084.232116
0.0,999,3087.216652
0.0,999,3090.2065
0.0,999,3093.195044
0.0,999,3096.185018
0.0,999,3099.177492
0.0,999,3102.168263
0.0,999,3105.159326
0.0,999,3108.147988
0.0,999,3111.132125
0.0,999,3114.11519
0.0,999,3117.098236
0.0,999,3120.083425
0.0,999,3123.064447
0.0,999,3126.062159
0.0,999,3129.062845
0.0,999,3132.062724
0.0,999,3135.063416
0.0,999,3138.063353
0.0,999,3141.062271
0.0,999,3144.06364
0.0,999,3147.060162
0.0,999,3150.056043
0.0,999,3153.064709
0.0,999,3156.064356
0.0,999,3159.06453
0.0,999,3162.066299
0.0,999,3165.064631
0.0,999,3168.06291
0.0,999,3171.066149
0.0,999,3193.034657
0.0,999,3195.991478
0.0,999,3198.934387
0.0,999,3201.872489
0.0,999,3204.812418
0.0,999,3207.756537
0.0,999,3210.697621
0.0,999,3213.631298
0.0,999,3216.568654
0.0,999,3219.507728
0.0,999,3222.447237
0.0,999,3225.389085
0.0,999,3228.326075
0.0,999,3231.261291
0.0,999,3234.196645
0.0,999,3237.169456
0.0,999,3240.110729
0.0,999,3243.083432
0.0,999,3246.024022
0.0,999,3248.962332
0.0,999,3251.900732
0.0,999,3254.837467
0.0,999,3257.772985
0.0,999,3260.707431
0.0,999,3263.647331
0.0,999,3266.580595
0.0,999,3269.512958
0.0,999,3272.449665
0.0,999,3275.384877
0.0,999,3278.325669
0.0,999,3281.265739
0.0,999,3284.204756
0.0,999,3287.148942
0.0,999,3290.088379
0.0,999,3293.024793
0.0,999,3295.96144
0.0,999,3298.899415
0.0,999,3301.831161
0.0,999,3304.768348
0.0,999,3307.706095
0.0,999,3310.644213
0.0,999,3313.59731
0.0,999,3316.531128
0.0,999,3319.463568
0.0,999,3322.399564
0.0,999,3325.332952
0.0,999,3328.261758
0.0,999,3331.188932
0.0,999,3334.12032
0.0,999,3336.757336
0.0,999,3358.532585
0.0,999,3361.572244
0.0,999,3364.591206
0.0,999,3367.6067
0.0,999,3370.619445
0.0,999,3373.630674
0.0,999,3376.644431
0.0,999,3379.657587
0.0,999,3382.66146
0.0,999,3385.66082
0.0,999,3388.667737
0.0,999,3391.681864
0.0,999,3394.695081
0.0,999,3397.706368
0.0,999,3400.721878
0.0,999,3403.730118
0.0,999,3406.731943
0.0,999,3409.736669
0.0,999,3412.7432
0.0,999,3415.744445
0.0,999,3418.759527
0.0,999,3421.766369
0.0,999,3424.777214
0.0,999,3427.784102
0.0,999,3430.788147
0.0,999,3433.79468
0.0,999,3436.802481
0.0,999,3439.80857
0.0,999,3442.815229
0.0,999,3445.814259
0.0,999,3448.82224
0.0,999,3451.826482
0.0,999,3454.827871
0.0,999,3457.835987
0.0,999,3460.847738
0.0,999,3463.857645
0.0,999,3466.866181
0.0,999,3469.869709
0.0,999,3472.870825
0.0,999,3475.864622
0.0,999,3478.865801
0.0,999,3481.866926
0.0,999,3484.867686
0.0,999,3487.86741
0.0,999,3490.872849
0.0,999,3493.871937
0.0,999,3496.866115
0.0,999,3499.865801
0.0,999,3502.857341
0.0,999,3505.854512
0.0,999,3527.791114
0.0,999,3530.82984
0.0,999,3533.841542
0.0,999,3536.85449
0.0,999,3539.886236
0.0,999,3542.900703
0.0,999,3545.915959
0.0,999,3548.92662
0.0,999,3551.939311
0.0,999,3554.952508
0.0,999,3557.969651
0.0,999,3560.982915
0.0,999,3563.997555
0.0,999,3567.009223
0.0,999,3570.019812
0.0,999,3573.030759
0.0,999,3576.042191
0.0,999,3579.054855
0.0,999,3582.068702
0.0,999,3585.083517
0.0,999,3588.087306
0.0,999,3591.07923
0.0,999,3594.072513
0.0,999,3597.068404
0.0,999,3600.06279
0.0,999,3603.067773
0.0,999,3606.074907
0.0,999,3609.080678
0.0,999,3612.036198
0.0,999,3614.965657
0.0,999,3617.900931
0.0,999,3620.83879
0.0,999,3623.779099
0.0,999,3626.71243
0.0,999,3629.656482
0.0,999,3632.601207
0.0,999,3635.545741
0.0,999,3638.486891
0.0,999,3641.431244
0.0,999,3644.373749
0.0,999,3647.318064
0.0,999,3650.259095
0.0,999,3653.204791
0.0,999,3656.144842
0.0,999,3659.086382
0.0,999,3662.028311
0.0,999,3664.96901
0.0,999,3667.906379
0.0,999,3670.846353
0.0,999,3673.7885
0.0,999,3695.580426
0.0,999,3698.545131
0.0,999,3701.522464
0.0,999,3704.455861
0.0,999,3707.398978
0.0,999,3710.338385
0.0,999,3713.277642
0.0,999,3716.219978
0.0,999,3719.166564
0.0,999,3722.114144
0.0,999,3725.057089
0.0,999,3728.004555
0.0,999,3730.952098
0.0,999,3733.896327
0.0,999,3736.837826
0.0,999,3739.775285
0.0,999,3742.718212
0.0,999,3745.662073
0.0,999,3748.621869
0.0,999,3751.563566
0.0,999,3754.502463
0.0,999,3757.44572
0.0,999,3760.389031
0.0,999,3763.332304
0.0,999,3766.275263
0.0,999,3769.221822
0.0,999,3772.165027
0.0,999,3775.114387
0.0,999,3778.059657
0.0,999,3781.005877
0.0,999,3783.956896
0.0,999,3786.906384
0.0,999,3789.849419
0.0,999,3792.792664
0.0,999,3795.736241
0.0,999,3798.673274
0.0,999,3801.621713
0.0,999,3804.562112
0.0,999,3807.505431
0.0,999,3810.449316
0.0,999,3813.394996
0.0,999,3816.337163
0.0,999,3819.278125
0.0,999,3822.22164
0.0,999,3825.168265
0.0,999,3828.115527
0.0,999,3831.067454
0.0,999,3834.017029
0.0,999,3836.962358
0.0,999,3839.905963
0.0,999,3861.68067
0.0,999,3864.658802
0.0,999,3867.603246
0.0,999,3870.552495
0.0,999,3873.502847
0.0,999,3876.444488
0.0,999,3879.389456
0.0,999,3882.332885
0.0,999,3885.281201
0.0,999,3888.228275
0.0,999,3891.171499
0.0,999,3894.11526
0.0,999,3897.056777
0.0,999,3899.999862
0.0,999,3902.940008
0.0,999,3905.880356
0.0,999,3908.82245
0.0,999,3911.763334
0.0,999,3914.701464
0.0,999,3917.647871
0.0,999,3920.589694
0.0,999,3923.529782
0.0,999,3926.468375
0.0,999,3929.414356
0.0,999,3932.356906
0.0,999,3935.297509
0.0,999,3938.241772
0.0,999,3941.180024
0.0,999,3944.129349
0.0,999,3947.075752
0.0,999,3950.019686
0.0,999,3952.965151
0.0,999,3955.927227
0.0,999,3958.867646
0.0,999,3961.803964
0.0,999,3964.744198
