#{"t_start": 1624587691.7592494, "env_id": null}
r,l,t
0.28578,999,1059.372257
0.365995,999,1064.049412
0.343322,999,1068.760759
0.277233,999,1073.464498
0.342975,999,1078.328259
0.321561,999,1083.052082
0.360586,999,1087.785013
0.353655,999,1111.432655
0.312757,999,1114.400697
0.342758,999,1117.325951
0.326181,999,1120.259515
0.31548,999,1123.183121
0.349417,999,1126.110013
0.295217,999,1129.044798
0.312973,999,1131.985744
0.308411,999,1134.910815
0.29282,999,1137.848115
0.302734,999,1140.771093
0.341891,999,1143.722623
0.357848,999,1146.680924
0.311283,999,1149.627123
0.291898,999,1152.573167
0.33342,999,1155.544279
0.300193,999,1158.526325
0.278202,999,1161.528967
0.272387,999,1164.554561
0.324754,999,1167.504282
0.311833,999,1170.442001
0.308915,999,1173.383379
0.354784,999,1176.317577
0.298398,999,1179.248438
0.330403,999,1182.180516
0.28173,999,1185.446355
0.316586,999,1188.538784
0.31758,999,1191.580395
0.331587,999,1194.549027
0.315034,999,1197.643086
